"Accession","chrm","region","locus_tag","gene","start_end_strand","excluded_from_cluster","cluster"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004737--FGSG_03734..FSPOR_1139","3249_Z5__g004737--FGSG_03734..FSPOR_1139","complement(24003..24681)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"CDR1_2","3249_Z5__g004738--FGSG_03735..FSPOR_1141","complement(25001..31957)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004739--FGSG_03736..FSPOR_1142","3249_Z5__g004739--FGSG_03736..FSPOR_1142","33736..37523","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004740--FGSG_03737..FSPOR_1143","3249_Z5__g004740--FGSG_03737..FSPOR_1143","38628..40382","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004741--FGSG_03738..FSPOR_1144","3249_Z5__g004741--FGSG_03738..FSPOR_1144","complement(40704..41777)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"ATF1_4","3249_Z5__g004742--FGSG_03739..FSPOR_1145","42515..43963","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004743--FGSG_12390..FSPOR_1146","3249_Z5__g004743--FGSG_12390..FSPOR_1146","44842..47058","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004744--FGSG_12389..FSPOR_1147","3249_Z5__g004744--FGSG_12389..FSPOR_1147","47551..48990","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004745--FGSG_03742..FSPOR_1148","3249_Z5__g004745--FGSG_03742..FSPOR_1148","complement(49405..51972)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004746--FGSG_03741..FSPOR_1149","3249_Z5__g004746--FGSG_03741..FSPOR_1149","complement(53280..55090)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004747","3249_Z5__g004747","complement(56754..56853)","yes","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004748--FGSG_03743..FSPOR_1150","3249_Z5__g004748--FGSG_03743..FSPOR_1150","57842..58806","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004749--FGSG_03744..FSPOR_1151","3249_Z5__g004749--FGSG_03744..FSPOR_1151","complement(59243..61189)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004750--FGSG_03745..FSPOR_1152","3249_Z5__g004750--FGSG_03745..FSPOR_1152","complement(63256..64542)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004751--FGSG_03746..FSPOR_1153","3249_Z5__g004751--FGSG_03746..FSPOR_1153","67109..67984","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"NPS6","3249_Z5__g004752--FGSG_03747..FSPOR_1154","69356..75621","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004753--FGSG_03748..FSPOR_1155","3249_Z5__g004753--FGSG_03748..FSPOR_1155","complement(75753..76566)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004754--FSPOR_1156","3249_Z5__g004754--FSPOR_1156","complement(77754..78045)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004755--FGSG_12386..FSPOR_1157","3249_Z5__g004755--FGSG_12386..FSPOR_1157","81830..82969","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004756--FGSG_03752..FSPOR_1158","3249_Z5__g004756--FGSG_03752..FSPOR_1158","complement(83130..84258)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004757--FGSG_03751..FSPOR_1159","3249_Z5__g004757--FGSG_03751..FSPOR_1159","85436..87357","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004758--FGSG_03750..FSPOR_1160","3249_Z5__g004758--FGSG_03750..FSPOR_1160","complement(87721..88533)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004759","3249_Z5__g004759","complement(89690..90453)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004760--FGSG_03749..FSPOR_1162","3249_Z5__g004760--FGSG_03749..FSPOR_1162","complement(92333..93839)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z6_len3034431",1,"3249_Z6__g006214--FGSG_02333..FSPOR_6903","3249_Z6__g006214--FGSG_02333..FSPOR_6903","236..1465","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",1,"3249_Z6__g006215--FGSG_02332..FSPOR_6902","3249_Z6__g006215--FGSG_02332..FSPOR_6902","complement(2434..3447)","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",1,"3249_Z6__g006216--FGSG_02331..FSPOR_6901","3249_Z6__g006216--FGSG_02331..FSPOR_6901","4955..6301","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",1,"AURL2","3249_Z6__g006217--FGSG_02330..FSPOR_6900","7274..9178","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",1,"3249_Z6__g006218--FGSG_02329..FSPOR_6899","3249_Z6__g006218--FGSG_02329..FSPOR_6899","complement(9445..10726)","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",1,"GIP1","3249_Z6__g006219--FGSG_02328..FSPOR_6898","11067..13286","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",1,"3249_Z6__g006220--FGSG_02327..FSPOR_6897","3249_Z6__g006220--FGSG_02327..FSPOR_6897","complement(13675..15476)","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",1,"3249_Z6__g006221--FGSG_02326..FSPOR_6896","3249_Z6__g006221--FGSG_02326..FSPOR_6896","15946..17377","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",1,"3249_Z6__g006222--FGSG_02325..FSPOR_6895","3249_Z6__g006222--FGSG_02325..FSPOR_6895","complement(17699..18212)","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",1,"PKS12","3249_Z6__g006223--FGSG_02324..FSPOR_6894","20001..25230","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",1,"AURR2","3249_Z6__g006224--FGSG_02323..FSPOR_6893","complement(25566..27778)","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",1,"3249_Z6__g006225--FGSG_02322..FSPOR_6892","3249_Z6__g006225--FGSG_02322..FSPOR_6892","28418..30117","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",1,"3249_Z6__g006226--FGSG_02321..FSPOR_6891","3249_Z6__g006226--FGSG_02321..FSPOR_6891","complement(30622..32223)","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",1,"AURR1","3249_Z6__g006227--FGSG_02320..FSPOR_6890","33531..34742","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",1,"3249_Z6__g006228--FGSG_02317..FSPOR_6889","3249_Z6__g006228--FGSG_02317..FSPOR_6889","complement(35574..36650)","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",1,"3249_Z6__g006229","3249_Z6__g006229","complement(37726..38370)","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",1,"3249_Z6__g006230--FGSG_02316..FSPOR_6888","3249_Z6__g006230--FGSG_02316..FSPOR_6888","complement(38602..42676)","no","3249_Z6_len3034431.region001"
"NRRL3249","3249_Z6_len3034431",2,"3249_Z6__g006276--FGSG_02259..FSPOR_6832","3249_Z6__g006276--FGSG_02259..FSPOR_6832","complement(3272..4234)","no","3249_Z6_len3034431.region002"
"NRRL3249","3249_Z6_len3034431",2,"3249_Z6__g006277--FGSG_02258..FSPOR_6831","3249_Z6__g006277--FGSG_02258..FSPOR_6831","5004..6180","no","3249_Z6_len3034431.region002"
"NRRL3249","3249_Z6_len3034431",2,"3249_Z6__g006278--FGSG_12106..FSPOR_6830","3249_Z6__g006278--FGSG_12106..FSPOR_6830","7182..8902","no","3249_Z6_len3034431.region002"
"NRRL3249","3249_Z6_len3034431",2,"3249_Z6__g006279--FGSG_12105..FSPOR_6829","3249_Z6__g006279--FGSG_12105..FSPOR_6829","9410..10237","no","3249_Z6_len3034431.region002"
"NRRL3249","3249_Z6_len3034431",2,"3249_Z6__g006280--FGSG_02255..FSPOR_6828","3249_Z6__g006280--FGSG_02255..FSPOR_6828","11382..12105","no","3249_Z6_len3034431.region002"
"NRRL3249","3249_Z6_len3034431",2,"3249_Z6__g006281","3249_Z6__g006281","13596..13667","yes","3249_Z6_len3034431.region002"
"NRRL3249","3249_Z6_len3034431",2,"3249_Z6__g006282--FGSG_07754..FSPOR_6826","3249_Z6__g006282--FGSG_07754..FSPOR_6826","14240..15178","no","3249_Z6_len3034431.region002"
"NRRL3249","3249_Z6_len3034431",2,"SIT1_2","3249_Z6__g006283--FGSG_02252..FSPOR_6825","complement(15759..17519)","no","3249_Z6_len3034431.region002"
"NRRL3249","3249_Z6_len3034431",2,"3249_Z6__g006284--FGSG_07755..FSPOR_6824","3249_Z6__g006284--FGSG_07755..FSPOR_6824","complement(18334..18831)","no","3249_Z6_len3034431.region002"
"NRRL3249","3249_Z6_len3034431",2,"3249_Z6__g006285--FGSG_02251..FSPOR_6823","3249_Z6__g006285--FGSG_02251..FSPOR_6823","complement(20001..23342)","no","3249_Z6_len3034431.region002"
"NRRL3249","3249_Z6_len3034431",2,"3249_Z6__g006286","3249_Z6__g006286","complement(23887..25414)","no","3249_Z6_len3034431.region002"
"NRRL3249","3249_Z6_len3034431",2,"3249_Z6__g006287--FGSG_02249..FSPOR_6822","3249_Z6__g006287--FGSG_02249..FSPOR_6822","26277..26987","no","3249_Z6_len3034431.region002"
"NRRL3249","3249_Z6_len3034431",2,"ZRT1_2","3249_Z6__g006288--FGSG_02248..FSPOR_6821","28153..30159","no","3249_Z6_len3034431.region002"
"NRRL3249","3249_Z6_len3034431",2,"AYR1","3249_Z6__g006289--FGSG_02247..FSPOR_6820","complement(30524..31573)","no","3249_Z6_len3034431.region002"
"NRRL3249","3249_Z6_len3034431",2,"3249_Z6__g006290--FGSG_02245..FSPOR_6819","3249_Z6__g006290--FGSG_02245..FSPOR_6819","complement(32898..33869)","no","3249_Z6_len3034431.region002"
"NRRL3249","3249_Z6_len3034431",2,"3249_Z6__g006291--FGSG_02244..FSPOR_6818","3249_Z6__g006291--FGSG_02244..FSPOR_6818","complement(35012..37757)","no","3249_Z6_len3034431.region002"
"NRRL3249","3249_Z6_len3034431",3,"3249_Z6__g006575--FGSG_12039..FSPOR_1009","3249_Z6__g006575--FGSG_12039..FSPOR_1009","1881..7327","no","3249_Z6_len3034431.region003"
"NRRL3249","3249_Z6_len3034431",3,"3249_Z6__g006576--FGSG_01963..FSPOR_1010","3249_Z6__g006576--FGSG_01963..FSPOR_1010","complement(8009..9396)","no","3249_Z6_len3034431.region003"
"NRRL3249","3249_Z6_len3034431",3,"3249_Z6__g006577--FGSG_01962..FSPOR_1011","3249_Z6__g006577--FGSG_01962..FSPOR_1011","10431..12482","no","3249_Z6_len3034431.region003"
"NRRL3249","3249_Z6_len3034431",3,"3249_Z6__g006578--FSPOR_1012","3249_Z6__g006578--FSPOR_1012","13539..15386","no","3249_Z6_len3034431.region003"
"NRRL3249","3249_Z6_len3034431",3,"3249_Z6__g006579--FSPOR_1013","3249_Z6__g006579--FSPOR_1013","complement(15914..16673)","no","3249_Z6_len3034431.region003"
"NRRL3249","3249_Z6_len3034431",3,"PKS40","3249_Z6__g006580--FSPOR_1014","complement(20001..27887)","no","3249_Z6_len3034431.region003"
"NRRL3249","3249_Z6_len3034431",3,"3249_Z6__g006581--FSPOR_1015","3249_Z6__g006581--FSPOR_1015","29006..29861","no","3249_Z6_len3034431.region003"
"NRRL3249","3249_Z6_len3034431",3,"3249_Z6__g006582--FSPOR_1016","3249_Z6__g006582--FSPOR_1016","complement(30356..34462)","no","3249_Z6_len3034431.region003"
"NRRL3249","3249_Z6_len3034431",3,"3249_Z6__g006583--FSPOR_1017","3249_Z6__g006583--FSPOR_1017","35345..37396","no","3249_Z6_len3034431.region003"
"NRRL3249","3249_Z6_len3034431",3,"NRPS32","3249_Z6__g006584--FGSG_13878..FSPOR_1018","38993..65895","no","3249_Z6_len3034431.region003"
"NRRL3249","3249_Z6_len3034431",3,"3249_Z6__g006585--FGSG_01960..FSPOR_1019","3249_Z6__g006585--FGSG_01960..FSPOR_1019","complement(66548..66934)","no","3249_Z6_len3034431.region003"
"NRRL3249","3249_Z6_len3034431",3,"ERG5","3249_Z6__g006586--FGSG_01959..FSPOR_1020","70831..72676","no","3249_Z6_len3034431.region003"
"NRRL3249","3249_Z6_len3034431",3,"3249_Z6__g006587--FGSG_01958..FSPOR_1021","3249_Z6__g006587--FGSG_01958..FSPOR_1021","73456..74064","no","3249_Z6_len3034431.region003"
"NRRL3249","3249_Z6_len3034431",3,"3249_Z6__g006588--FGSG_01957..FSPOR_1022","3249_Z6__g006588--FGSG_01957..FSPOR_1022","complement(74307..75310)","no","3249_Z6_len3034431.region003"
"NRRL3249","3249_Z6_len3034431",3,"ANB1","3249_Z6__g006589--FGSG_01955..FSPOR_1024","complement(79707..80594)","no","3249_Z6_len3034431.region003"
"NRRL3249","3249_Z6_len3034431",3,"VPS52","3249_Z6__g006590--FGSG_01954..FSPOR_1025","82312..84397","no","3249_Z6_len3034431.region003"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006748--FGSG_01798..FSPOR_2667","3249_Z7__g006748--FGSG_01798..FSPOR_2667","4973..5746","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006749--FGSG_01797..FSPOR_2668","3249_Z7__g006749--FGSG_01797..FSPOR_2668","6325..7769","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006750--FGSG_01796..FSPOR_2669","3249_Z7__g006750--FGSG_01796..FSPOR_2669","complement(8303..9010)","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006751--FGSG_01794..FSPOR_2671","3249_Z7__g006751--FGSG_01794..FSPOR_2671","complement(12265..13331)","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006752--FGSG_01793..FSPOR_2672","3249_Z7__g006752--FGSG_01793..FSPOR_2672","complement(14417..15056)","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006753--FGSG_01792..FSPOR_2673","3249_Z7__g006753--FGSG_01792..FSPOR_2673","15467..17236","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006754--FGSG_01791..FSPOR_2674","3249_Z7__g006754--FGSG_01791..FSPOR_2674","complement(17919..19311)","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006755--FGSG_01790..FSPOR_2675","3249_Z7__g006755--FGSG_01790..FSPOR_2675","complement(20001..27595)","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006756--FGSG_01789..FSPOR_2676","3249_Z7__g006756--FGSG_01789..FSPOR_2676","complement(28204..30432)","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006757","3249_Z7__g006757","32818..33180","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006758--FGSG_01787..FSPOR_2677","3249_Z7__g006758--FGSG_01787..FSPOR_2677","34080..34883","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006759--FGSG_01786..FSPOR_2678","3249_Z7__g006759--FGSG_01786..FSPOR_2678","complement(35170..37103)","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006760--FGSG_01785..FSPOR_2679","3249_Z7__g006760--FGSG_01785..FSPOR_2679","complement(37721..39106)","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006761--FGSG_01784..FSPOR_2680","3249_Z7__g006761--FGSG_01784..FSPOR_2680","complement(39869..41053)","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006762--FGSG_01782..FSPOR_2682","3249_Z7__g006762--FGSG_01782..FSPOR_2682","43314..43850","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006763","3249_Z7__g006763","complement(44025..44933)","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",1,"3249_Z7__g006764--FGSG_01781..FSPOR_2683","3249_Z7__g006764--FGSG_01781..FSPOR_2683","complement(45007..46269)","no","3249_Z7_len2527853.region001"
"NRRL3249","3249_Z7_len2527853",2,"atl1","3249_Z7__g006847--FGSG_01689..FSPOR_10437","complement(5340..5841)","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"3249_Z7__g006848--FGSG_01685..FSPOR_10438","3249_Z7__g006848--FGSG_01685..FSPOR_10438","7504..9369","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"3249_Z7__g006849--FGSG_01686..FSPOR_10439","3249_Z7__g006849--FGSG_01686..FSPOR_10439","complement(9764..10901)","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"3249_Z7__g006850--FGSG_01687..FSPOR_10440","3249_Z7__g006850--FGSG_01687..FSPOR_10440","12047..13007","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"3249_Z7__g006851--FGSG_01688..FSPOR_10441","3249_Z7__g006851--FGSG_01688..FSPOR_10441","complement(13164..13991)","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"3249_Z7__g006852--FSPOR_10442","3249_Z7__g006852--FSPOR_10442","complement(14383..15723)","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"3249_Z7__g006853--FSPOR_4925","3249_Z7__g006853--FSPOR_4925","16964..20251","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"DIP5","3249_Z7__g006854--FGSG_01675..FSPOR_4924","24507..26339","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"3249_Z7__g006855--FGSG_01674..FSPOR_4923","3249_Z7__g006855--FGSG_01674..FSPOR_4923","complement(26980..27898)","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"3249_Z7__g006856--FGSG_01673..FSPOR_4922","3249_Z7__g006856--FGSG_01673..FSPOR_4922","30001..31124","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"nmt1","3249_Z7__g006857--FGSG_01672..FSPOR_4921","complement(31940..33075)","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"SIW14","3249_Z7__g006858--FGSG_01671..FSPOR_4920","38736..39752","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"3249_Z7__g006859--FGSG_01670..FSPOR_4919","3249_Z7__g006859--FGSG_01670..FSPOR_4919","complement(41084..41682)","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"3249_Z7__g006860--FGSG_01669..FSPOR_4918","3249_Z7__g006860--FGSG_01669..FSPOR_4918","complement(42536..43314)","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"3249_Z7__g006861--FGSG_01668..FSPOR_4917","3249_Z7__g006861--FGSG_01668..FSPOR_4917","complement(45421..46025)","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"PHO88","3249_Z7__g006862--FGSG_01667..FSPOR_4916","47445..48167","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"RAD14","3249_Z7__g006863--FGSG_01666..FSPOR_4915","48655..49900","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"ADI1_3","3249_Z7__g006864--FGSG_01665..FSPOR_4914","50665..53254","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"3249_Z7__g006865","3249_Z7__g006865","complement(53632..53703)","yes","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z7_len2527853",2,"3249_Z7__g006866--FGSG_01662..FSPOR_4913","3249_Z7__g006866--FGSG_01662..FSPOR_4913","complement(57191..59163)","no","3249_Z7_len2527853.region002"
"NRRL3249","3249_Z8_len1736631",1,"3249_Z8__g007560--FGSG_08791..FSPOR_8623","3249_Z8__g007560--FGSG_08791..FSPOR_8623","6927..9819","no","3249_Z8_len1736631.region001"
"NRRL3249","3249_Z8_len1736631",1,"3249_Z8__g007561--FGSG_08792..FSPOR_8624","3249_Z8__g007561--FGSG_08792..FSPOR_8624","11044..11446","no","3249_Z8_len1736631.region001"
"NRRL3249","3249_Z8_len1736631",1,"3249_Z8__g007562--FGSG_08794..FSPOR_8626","3249_Z8__g007562--FGSG_08794..FSPOR_8626","complement(14306..15787)","no","3249_Z8_len1736631.region001"
"NRRL3249","3249_Z8_len1736631",1,"3249_Z8__g007563--FGSG_08795..FSPOR_8627","3249_Z8__g007563--FGSG_08795..FSPOR_8627","20001..27493","no","3249_Z8_len1736631.region001"
"NRRL3249","3249_Z8_len1736631",1,"3249_Z8__g007564","3249_Z8__g007564","complement(28013..28094)","yes","3249_Z8_len1736631.region001"
"NRRL3249","3249_Z8_len1736631",1,"3249_Z8__g007565--FGSG_08796..FSPOR_8628","3249_Z8__g007565--FGSG_08796..FSPOR_8628","complement(28369..29876)","no","3249_Z8_len1736631.region001"
"NRRL3249","3249_Z8_len1736631",1,"3249_Z8__g007566--FGSG_08797..FSPOR_8629","3249_Z8__g007566--FGSG_08797..FSPOR_8629","31672..33710","no","3249_Z8_len1736631.region001"
"NRRL3249","3249_Z8_len1736631",1,"3249_Z8__g007567--FGSG_08798..FSPOR_8630","3249_Z8__g007567--FGSG_08798..FSPOR_8630","complement(34907..36490)","no","3249_Z8_len1736631.region001"
"NRRL3249","3249_Z8_len1736631",1,"3249_Z8__g007568--FGSG_08799..FSPOR_8631","3249_Z8__g007568--FGSG_08799..FSPOR_8631","37656..39284","no","3249_Z8_len1736631.region001"
"NRRL3249","3249_Z8_len1736631",1,"YAP1","3249_Z8__g007569--FGSG_08800..FSPOR_8632","41186..43057","no","3249_Z8_len1736631.region001"
"NRRL3249","3249_Z8_len1736631",1,"3249_Z8__g007570--FGSG_08801..FSPOR_8633","3249_Z8__g007570--FGSG_08801..FSPOR_8633","43841..44693","no","3249_Z8_len1736631.region001"
"NRRL3249","3249_Z8_len1736631",1,"3249_Z8__g007571--FGSG_08802..FSPOR_8634","3249_Z8__g007571--FGSG_08802..FSPOR_8634","45469..46885","no","3249_Z8_len1736631.region001"
"NRRL3249","3249_Z8_len1736631",2,"3249_Z8__g008029--FGSG_03063..FSPOR_4849","3249_Z8__g008029--FGSG_03063..FSPOR_4849","3362..4973","no","3249_Z8_len1736631.region002"
"NRRL3249","3249_Z8_len1736631",2,"3249_Z8__g008030--FGSG_03064..FSPOR_4848","3249_Z8__g008030--FGSG_03064..FSPOR_4848","complement(5609..6625)","no","3249_Z8_len1736631.region002"
"NRRL3249","3249_Z8_len1736631",2,"3249_Z8__g008031--FGSG_03065..FSPOR_4847","3249_Z8__g008031--FGSG_03065..FSPOR_4847","complement(7503..9405)","no","3249_Z8_len1736631.region002"
"NRRL3249","3249_Z8_len1736631",2,"3249_Z8__g008032--FGSG_03066..FSPOR_4846","3249_Z8__g008032--FGSG_03066..FSPOR_4846","complement(10001..12024)","no","3249_Z8_len1736631.region002"
"NRRL3249","3249_Z8_len1736631",2,"3249_Z8__g008033--FGSG_03067..FSPOR_4845","3249_Z8__g008033--FGSG_03067..FSPOR_4845","13304..15034","no","3249_Z8_len1736631.region002"
"NRRL3249","3249_Z8_len1736631",2,"3249_Z8__g008034--FGSG_03068..FSPOR_4844","3249_Z8__g008034--FGSG_03068..FSPOR_4844","complement(15303..16985)","no","3249_Z8_len1736631.region002"
"NRRL3249","3249_Z8_len1736631",2,"3249_Z8__g008035--FGSG_03069..FSPOR_4843","3249_Z8__g008035--FGSG_03069..FSPOR_4843","complement(18763..19848)","no","3249_Z8_len1736631.region002"
"NRRL3249","3249_Z8_len1736631",2,"3249_Z8__g008036--FGSG_03070..FSPOR_4842","3249_Z8__g008036--FGSG_03070..FSPOR_4842","complement(20918..21286)","no","3249_Z8_len1736631.region002"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008074--FSPOR_11962","3249_Z9__g008074--FSPOR_11962","complement(4161..4937)","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008075--FGSG_10634..FSPOR_9953","3249_Z9__g008075--FGSG_10634..FSPOR_9953","complement(6351..7146)","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"TRX1_2","3249_Z9__g008076--FGSG_03946..FSPOR_10248","complement(9046..9541)","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008077--FSPOR_10250","3249_Z9__g008077--FSPOR_10250","complement(13140..16771)","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008078","3249_Z9__g008078","16970..19805","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008079--FSPOR_10243","3249_Z9__g008079--FSPOR_10243","complement(20565..21956)","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008080--FSPOR_10241","3249_Z9__g008080--FSPOR_10241","complement(25911..27603)","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008081--FSPOR_10240","3249_Z9__g008081--FSPOR_10240","28309..29643","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008082--FGSG_04662..FSPOR_10239","3249_Z9__g008082--FGSG_04662..FSPOR_10239","complement(30001..30951)","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008083--FGSG_12207..FSPOR_10238","3249_Z9__g008083--FGSG_12207..FSPOR_10238","31626..31897","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008084--FGSG_02882..FSPOR_10237","3249_Z9__g008084--FGSG_02882..FSPOR_10237","33330..36854","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008085--FSPOR_10236","3249_Z9__g008085--FSPOR_10236","complement(39102..40890)","no","3249_Z9_len1564766.region001"
"NRRL3249","3249_Z9_len1564766",1,"3249_Z9__g008086--FSPOR_10235","3249_Z9__g008086--FSPOR_10235","41357..42753","no","3249_Z9_len1564766.region001"
