"Accession","chrm","region","locus_tag","gene","start_end_strand","excluded_from_cluster","cluster"
"NRRL3510","3510_Z3_len3919170",6,"3510_Z3__g003673--FGSG_10998..FSPOR_4597","3510_Z3__g003673--FGSG_10998..FSPOR_4597","complement(6141..7734)","no","3510_Z3_len3919170.region006"
"NRRL3510","3510_Z3_len3919170",6,"3510_Z3__g003674--FGSG_10996..FSPOR_4596","3510_Z3__g003674--FGSG_10996..FSPOR_4596","9413..11439","no","3510_Z3_len3919170.region006"
"NRRL3510","3510_Z3_len3919170",6,"3510_Z3__g003675--FSPOR_4595","3510_Z3__g003675--FSPOR_4595","complement(11601..12713)","no","3510_Z3_len3919170.region006"
"NRRL3510","3510_Z3_len3919170",6,"3510_Z3__g003676--FSPOR_4594","3510_Z3__g003676--FSPOR_4594","16778..17146","no","3510_Z3_len3919170.region006"
"NRRL3510","3510_Z3_len3919170",6,"3510_Z3__g003677--FGSG_10460..FSPOR_4593","3510_Z3__g003677--FGSG_10460..FSPOR_4593","complement(17614..18729)","no","3510_Z3_len3919170.region006"
"NRRL3510","3510_Z3_len3919170",6,"3510_Z3__g003678--FSPOR_4592","3510_Z3__g003678--FSPOR_4592","20001..31934","no","3510_Z3_len3919170.region006"
"NRRL3510","3510_Z3_len3919170",6,"3510_Z3__g003679--FSPOR_4591","3510_Z3__g003679--FSPOR_4591","complement(32666..33939)","no","3510_Z3_len3919170.region006"
"NRRL3510","3510_Z3_len3919170",6,"3510_Z3__g003680--FSPOR_4590","3510_Z3__g003680--FSPOR_4590","complement(34777..35750)","no","3510_Z3_len3919170.region006"
"NRRL3510","3510_Z3_len3919170",6,"3510_Z3__g003681--FSPOR_4589","3510_Z3__g003681--FSPOR_4589","36224..37854","no","3510_Z3_len3919170.region006"
"NRRL3510","3510_Z3_len3919170",6,"3510_Z3__g003682--FGSG_10983..FSPOR_4588","3510_Z3__g003682--FGSG_10983..FSPOR_4588","complement(38009..39449)","no","3510_Z3_len3919170.region006"
"NRRL3510","3510_Z3_len3919170",6,"dpp4","3510_Z3__g003683--FGSG_10982..FSPOR_4587","complement(41428..43770)","no","3510_Z3_len3919170.region006"
"NRRL3510","3510_Z3_len3919170",6,"3510_Z3__g003684--FGSG_13880..FSPOR_4586","3510_Z3__g003684--FGSG_13880..FSPOR_4586","complement(44293..45264)","no","3510_Z3_len3919170.region006"
"NRRL3510","3510_Z3_len3919170",6,"3510_Z3__g003685--FGSG_13881..FSPOR_4585","3510_Z3__g003685--FGSG_13881..FSPOR_4585","complement(45532..47145)","no","3510_Z3_len3919170.region006"
"NRRL3510","3510_Z3_len3919170",6,"3510_Z3__g003686","3510_Z3__g003686","complement(47414..49071)","no","3510_Z3_len3919170.region006"
"NRRL3510","3510_Z3_len3919170",7,"3510_Z3__g004330--FGSG_06048..FSPOR_2306","3510_Z3__g004330--FGSG_06048..FSPOR_2306","complement(1339..1962)","no","3510_Z3_len3919170.region007"
"NRRL3510","3510_Z3_len3919170",7,"SAS2","3510_Z3__g004331--FGSG_06047..FSPOR_9238","complement(4887..6916)","no","3510_Z3_len3919170.region007"
"NRRL3510","3510_Z3_len3919170",7,"3510_Z3__g004332--FGSG_06046..FSPOR_9239","3510_Z3__g004332--FGSG_06046..FSPOR_9239","complement(7633..9678)","no","3510_Z3_len3919170.region007"
"NRRL3510","3510_Z3_len3919170",7,"3510_Z3__g004333","3510_Z3__g004333","complement(10763..10862)","yes","3510_Z3_len3919170.region007"
"NRRL3510","3510_Z3_len3919170",7,"3510_Z3__g004334","3510_Z3__g004334","complement(11014..11118)","yes","3510_Z3_len3919170.region007"
"NRRL3510","3510_Z3_len3919170",7,"RPN3","3510_Z3__g004335--FGSG_06045..FSPOR_9240","complement(11695..13549)","no","3510_Z3_len3919170.region007"
"NRRL3510","3510_Z3_len3919170",7,"TAF12","3510_Z3__g004336--FGSG_06044..FSPOR_9241","complement(14600..16718)","no","3510_Z3_len3919170.region007"
"NRRL3510","3510_Z3_len3919170",7,"3510_Z3__g004337--FGSG_06043..FSPOR_9242","3510_Z3__g004337--FGSG_06043..FSPOR_9242","17802..18720","no","3510_Z3_len3919170.region007"
"NRRL3510","3510_Z3_len3919170",7,"3510_Z3__g004338--FGSG_06042..FSPOR_9243","3510_Z3__g004338--FGSG_06042..FSPOR_9243","complement(18893..19507)","no","3510_Z3_len3919170.region007"
"NRRL3510","3510_Z3_len3919170",7,"LYS2","3510_Z3__g004339--FGSG_06041..FSPOR_9244","complement(20001..23821)","no","3510_Z3_len3919170.region007"
"NRRL3510","3510_Z3_len3919170",7,"EAF3","3510_Z3__g004340--FGSG_14036..FSPOR_9245","24735..26846","no","3510_Z3_len3919170.region007"
"NRRL3510","3510_Z3_len3919170",7,"MRPL33","3510_Z3__g004341--FGSG_12858..FSPOR_9246","complement(27210..27574)","no","3510_Z3_len3919170.region007"
"NRRL3510","3510_Z3_len3919170",7,"acl1","3510_Z3__g004342--FGSG_12857..FSPOR_9247","complement(28493..30518)","no","3510_Z3_len3919170.region007"
"NRRL3510","3510_Z3_len3919170",7,"acl2_2","3510_Z3__g004343--FGSG_06039..FSPOR_9248","34011..35848","no","3510_Z3_len3919170.region007"
"NRRL3510","3510_Z3_len3919170",7,"3510_Z3__g004344--FGSG_06038..FSPOR_9249","3510_Z3__g004344--FGSG_06038..FSPOR_9249","37249..37635","no","3510_Z3_len3919170.region007"
"NRRL3510","3510_Z3_len3919170",7,"GAS4","3510_Z3__g004345--FGSG_06037..FSPOR_9250","complement(38021..39647)","no","3510_Z3_len3919170.region007"
"NRRL3510","3510_Z4_len3872410",1,"3510_Z4__g004576--FGSG_05801..FSPOR_5037","3510_Z4__g004576--FGSG_05801..FSPOR_5037","complement(2096..3740)","no","3510_Z4_len3872410.region001"
"NRRL3510","3510_Z4_len3872410",1,"3510_Z4__g004577--FGSG_05800..FSPOR_5038","3510_Z4__g004577--FGSG_05800..FSPOR_5038","4404..6799","no","3510_Z4_len3872410.region001"
"NRRL3510","3510_Z4_len3872410",1,"3510_Z4__g004578--FGSG_05799..FSPOR_5039","3510_Z4__g004578--FGSG_05799..FSPOR_5039","7242..8061","no","3510_Z4_len3872410.region001"
"NRRL3510","3510_Z4_len3872410",1,"3510_Z4__g004579","3510_Z4__g004579","8837..9526","no","3510_Z4_len3872410.region001"
"NRRL3510","3510_Z4_len3872410",1,"3510_Z4__g004580--FGSG_05798..FSPOR_5040","3510_Z4__g004580--FGSG_05798..FSPOR_5040","10144..11784","no","3510_Z4_len3872410.region001"
"NRRL3510","3510_Z4_len3872410",1,"3510_Z4__g004581--FGSG_05797..FSPOR_5041","3510_Z4__g004581--FGSG_05797..FSPOR_5041","complement(12161..14011)","no","3510_Z4_len3872410.region001"
"NRRL3510","3510_Z4_len3872410",1,"3510_Z4__g004582--FGSG_05796..FSPOR_5042","3510_Z4__g004582--FGSG_05796..FSPOR_5042","16540..17391","no","3510_Z4_len3872410.region001"
"NRRL3510","3510_Z4_len3872410",1,"3510_Z4__g004583--FGSG_05795..FSPOR_5043","3510_Z4__g004583--FGSG_05795..FSPOR_5043","17804..19363","no","3510_Z4_len3872410.region001"
"NRRL3510","3510_Z4_len3872410",1,"3510_Z4__g004584--FGSG_05794..FSPOR_5044","3510_Z4__g004584--FGSG_05794..FSPOR_5044","20001..30038","no","3510_Z4_len3872410.region001"
"NRRL3510","3510_Z4_len3872410",1,"3510_Z4__g004585--FGSG_05792..FSPOR_5046","3510_Z4__g004585--FGSG_05792..FSPOR_5046","32966..34311","no","3510_Z4_len3872410.region001"
"NRRL3510","3510_Z4_len3872410",1,"3510_Z4__g004586--FGSG_05791..FSPOR_5047","3510_Z4__g004586--FGSG_05791..FSPOR_5047","complement(34494..35998)","no","3510_Z4_len3872410.region001"
"NRRL3510","3510_Z4_len3872410",1,"3510_Z4__g004587--FGSG_05790..FSPOR_5048","3510_Z4__g004587--FGSG_05790..FSPOR_5048","complement(36793..37521)","no","3510_Z4_len3872410.region001"
"NRRL3510","3510_Z4_len3872410",1,"3510_Z4__g004588--FGSG_12814..FSPOR_5051","3510_Z4__g004588--FGSG_12814..FSPOR_5051","43000..44346","no","3510_Z4_len3872410.region001"
"NRRL3510","3510_Z4_len3872410",1,"3510_Z4__g004589--FGSG_12813..FSPOR_5052","3510_Z4__g004589--FGSG_12813..FSPOR_5052","44888..47364","no","3510_Z4_len3872410.region001"
"NRRL3510","3510_Z4_len3872410",2,"rpl29","3510_Z4__g005010","1653..2029","no","3510_Z4_len3872410.region002"
"NRRL3510","3510_Z4_len3872410",2,"VTS1","3510_Z4__g005011--FGSG_05377..FSPOR_350","3404..5360","no","3510_Z4_len3872410.region002"
"NRRL3510","3510_Z4_len3872410",2,"TFC4","3510_Z4__g005012--FGSG_05376..FSPOR_351","6125..9242","no","3510_Z4_len3872410.region002"
"NRRL3510","3510_Z4_len3872410",2,"3510_Z4__g005013--FGSG_05375..FSPOR_352","3510_Z4__g005013--FGSG_05375..FSPOR_352","complement(9691..11220)","no","3510_Z4_len3872410.region002"
"NRRL3510","3510_Z4_len3872410",2,"3510_Z4__g005014--FGSG_05374..FSPOR_353","3510_Z4__g005014--FGSG_05374..FSPOR_353","14108..15739","no","3510_Z4_len3872410.region002"
"NRRL3510","3510_Z4_len3872410",2,"3510_Z4__g005015--FGSG_05373..FSPOR_354","3510_Z4__g005015--FGSG_05373..FSPOR_354","17171..19684","no","3510_Z4_len3872410.region002"
"NRRL3510","3510_Z4_len3872410",2,"NPS2","3510_Z4__g005016--FGSG_05372..FSPOR_355","complement(20001..34635)","no","3510_Z4_len3872410.region002"
"NRRL3510","3510_Z4_len3872410",2,"SID1","3510_Z4__g005017--FGSG_05371..FSPOR_356","42318..44043","no","3510_Z4_len3872410.region002"
"NRRL3510","3510_Z4_len3872410",2,"3510_Z4__g005018--FGSG_05370..FSPOR_357","3510_Z4__g005018--FGSG_05370..FSPOR_357","45833..48686","no","3510_Z4_len3872410.region002"
"NRRL3510","3510_Z4_len3872410",2,"3510_Z4__g005019--FGSG_05369..FSPOR_358","3510_Z4__g005019--FGSG_05369..FSPOR_358","49220..49924","no","3510_Z4_len3872410.region002"
"NRRL3510","3510_Z4_len3872410",2,"3510_Z4__g005020--FGSG_05368..FSPOR_359","3510_Z4__g005020--FGSG_05368..FSPOR_359","52150..53940","no","3510_Z4_len3872410.region002"
"NRRL3510","3510_Z4_len3872410",2,"3510_Z4__g005021--FGSG_05367..FSPOR_360","3510_Z4__g005021--FGSG_05367..FSPOR_360","complement(54046..55758)","no","3510_Z4_len3872410.region002"
"NRRL3510","3510_Z4_len3872410",2,"3510_Z4__g005022--FGSG_05366..FSPOR_361","3510_Z4__g005022--FGSG_05366..FSPOR_361","56714..57767","no","3510_Z4_len3872410.region002"
"NRRL3510","3510_Z4_len3872410",2,"PRE9","3510_Z4__g005023--FGSG_05365..FSPOR_362","complement(58016..58965)","no","3510_Z4_len3872410.region002"
"NRRL3510","3510_Z4_len3872410",2,"BYE1","3510_Z4__g005024--FGSG_05364..FSPOR_363","60211..62894","no","3510_Z4_len3872410.region002"
"NRRL3510","3510_Z4_len3872410",3,"3510_Z4__g005042--FGSG_05342..FSPOR_380","3510_Z4__g005042--FGSG_05342..FSPOR_380","complement(257..1335)","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"3510_Z4__g005043--FGSG_05341..FSPOR_381","3510_Z4__g005043--FGSG_05341..FSPOR_381","4936..5505","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"3510_Z4__g005044--FGSG_05340..FSPOR_382","3510_Z4__g005044--FGSG_05340..FSPOR_382","complement(6151..7833)","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"3510_Z4__g005045--FGSG_05339..FSPOR_3580","3510_Z4__g005045--FGSG_05339..FSPOR_3580","14274..14996","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"3510_Z4__g005046--FGSG_11988..FSPOR_3578","3510_Z4__g005046--FGSG_11988..FSPOR_3578","complement(20001..24875)","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"3510_Z4__g005047","3510_Z4__g005047","complement(25388..29467)","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"3510_Z4__g005048--FGSG_11987..FSPOR_3577","3510_Z4__g005048--FGSG_11987..FSPOR_3577","30429..32217","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"3510_Z4__g005049--FGSG_11986..FSPOR_3576","3510_Z4__g005049--FGSG_11986..FSPOR_3576","33395..35014","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"3510_Z4__g005050--FGSG_11985..FSPOR_3575","3510_Z4__g005050--FGSG_11985..FSPOR_3575","35822..36454","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"3510_Z4__g005051--FGSG_11984..FSPOR_3574","3510_Z4__g005051--FGSG_11984..FSPOR_3574","37395..37976","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"3510_Z4__g005052--FGSG_01681..FSPOR_3573","3510_Z4__g005052--FGSG_01681..FSPOR_3573","complement(38690..40727)","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"3510_Z4__g005053--FGSG_01680..FSPOR_3572","3510_Z4__g005053--FGSG_01680..FSPOR_3572","41473..46525","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"MLP1","3510_Z4__g005054--FGSG_05337..FSPOR_3571","47903..54159","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"MAK5","3510_Z4__g005055--FGSG_05336..FSPOR_3570","54849..57245","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"3510_Z4__g005056--FGSG_05335..FSPOR_3569","3510_Z4__g005056--FGSG_05335..FSPOR_3569","58028..59249","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"3510_Z4__g005057--FGSG_05334..FSPOR_3568","3510_Z4__g005057--FGSG_05334..FSPOR_3568","complement(59270..60833)","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"3510_Z4__g005058--FGSG_05333..FSPOR_3567","3510_Z4__g005058--FGSG_05333..FSPOR_3567","complement(61648..62694)","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z4_len3872410",3,"3510_Z4__g005059--FGSG_05332..FSPOR_3566","3510_Z4__g005059--FGSG_05332..FSPOR_3566","64059..64727","no","3510_Z4_len3872410.region003"
"NRRL3510","3510_Z5_len2996132",1,"3510_Z5__g006139--FGSG_00455..FSPOR_10177","3510_Z5__g006139--FGSG_00455..FSPOR_10177","3067..4083","no","3510_Z5_len2996132.region001"
"NRRL3510","3510_Z5_len2996132",1,"3510_Z5__g006140--FGSG_00454..FSPOR_10178","3510_Z5__g006140--FGSG_00454..FSPOR_10178","4965..6391","no","3510_Z5_len2996132.region001"
"NRRL3510","3510_Z5_len2996132",1,"3510_Z5__g006141--FGSG_00453..FSPOR_10179","3510_Z5__g006141--FGSG_00453..FSPOR_10179","complement(6918..7617)","no","3510_Z5_len2996132.region001"
"NRRL3510","3510_Z5_len2996132",1,"3510_Z5__g006142--FGSG_00452..FSPOR_10180","3510_Z5__g006142--FGSG_00452..FSPOR_10180","9132..9878","no","3510_Z5_len2996132.region001"
"NRRL3510","3510_Z5_len2996132",1,"3510_Z5__g006143--FGSG_00451..FSPOR_10181","3510_Z5__g006143--FGSG_00451..FSPOR_10181","complement(10001..10936)","no","3510_Z5_len2996132.region001"
"NRRL3510","3510_Z5_len2996132",1,"3510_Z5__g006144--FGSG_00450..FSPOR_10182","3510_Z5__g006144--FGSG_00450..FSPOR_10182","complement(12543..13451)","no","3510_Z5_len2996132.region001"
"NRRL3510","3510_Z5_len2996132",1,"PWP1","3510_Z5__g006145--FGSG_00449..FSPOR_10183","complement(16644..18330)","no","3510_Z5_len2996132.region001"
"NRRL3510","3510_Z5_len2996132",2,"3510_Z5__g006492--FSPOR_6970","3510_Z5__g006492--FSPOR_6970","985..3564","no","3510_Z5_len2996132.region002"
"NRRL3510","3510_Z5_len2996132",2,"3510_Z5__g006493--FSPOR_8882","3510_Z5__g006493--FSPOR_8882","complement(4294..5463)","no","3510_Z5_len2996132.region002"
"NRRL3510","3510_Z5_len2996132",2,"3510_Z5__g006494--FSPOR_8884","3510_Z5__g006494--FSPOR_8884","10323..11875","no","3510_Z5_len2996132.region002"
"NRRL3510","3510_Z5_len2996132",2,"3510_Z5__g006495--FSPOR_8885","3510_Z5__g006495--FSPOR_8885","complement(11980..13178)","no","3510_Z5_len2996132.region002"
"NRRL3510","3510_Z5_len2996132",2,"3510_Z5__g006496--FSPOR_8886","3510_Z5__g006496--FSPOR_8886","complement(14789..17266)","no","3510_Z5_len2996132.region002"
"NRRL3510","3510_Z5_len2996132",2,"3510_Z5__g006497--FSPOR_8887","3510_Z5__g006497--FSPOR_8887","20001..22166","no","3510_Z5_len2996132.region002"
"NRRL3510","3510_Z5_len2996132",2,"3510_Z5__g006498--FSPOR_8888","3510_Z5__g006498--FSPOR_8888","complement(22800..23378)","no","3510_Z5_len2996132.region002"
"NRRL3510","3510_Z5_len2996132",2,"3510_Z5__g006499","3510_Z5__g006499","27988..29064","no","3510_Z5_len2996132.region002"
"NRRL3510","3510_Z5_len2996132",2,"3510_Z5__g006500","3510_Z5__g006500","33851..34651","no","3510_Z5_len2996132.region002"
"NRRL3510","3510_Z5_len2996132",2,"3510_Z5__g006501--FGSG_00031..FSPOR_8893","3510_Z5__g006501--FGSG_00031..FSPOR_8893","complement(36802..40940)","no","3510_Z5_len2996132.region002"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006590--FGSG_02333..FSPOR_6903","3510_Z6__g006590--FGSG_02333..FSPOR_6903","1483..2712","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006591--FGSG_02332..FSPOR_6902","3510_Z6__g006591--FGSG_02332..FSPOR_6902","complement(3682..4695)","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006592--FGSG_02331..FSPOR_6901","3510_Z6__g006592--FGSG_02331..FSPOR_6901","6256..7551","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"AURL2","3510_Z6__g006593--FGSG_02330..FSPOR_6900","8525..10429","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006594--FGSG_02329..FSPOR_6899","3510_Z6__g006594--FGSG_02329..FSPOR_6899","complement(10700..11981)","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"GIP1","3510_Z6__g006595--FGSG_02328..FSPOR_6898","12322..14541","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006596--FGSG_02327..FSPOR_6897","3510_Z6__g006596--FGSG_02327..FSPOR_6897","complement(14931..16732)","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006597--FGSG_02326..FSPOR_6896","3510_Z6__g006597--FGSG_02326..FSPOR_6896","17201..18632","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006598--FGSG_02325..FSPOR_6895","3510_Z6__g006598--FGSG_02325..FSPOR_6895","complement(18954..19467)","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"PKS12","3510_Z6__g006599--FGSG_02324..FSPOR_6894","20001..26485","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"AURR2","3510_Z6__g006600--FGSG_02323..FSPOR_6893","complement(26821..29031)","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006601--FGSG_02322..FSPOR_6892","3510_Z6__g006601--FGSG_02322..FSPOR_6892","29671..31370","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006602--FGSG_02321..FSPOR_6891","3510_Z6__g006602--FGSG_02321..FSPOR_6891","complement(31879..33501)","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"AURR1","3510_Z6__g006603--FGSG_02320..FSPOR_6890","34788..35999","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006604--FGSG_02317..FSPOR_6889","3510_Z6__g006604--FGSG_02317..FSPOR_6889","complement(36825..37901)","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006605--FGSG_02316..FSPOR_6888","3510_Z6__g006605--FGSG_02316..FSPOR_6888","complement(38977..43927)","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006606--FGSG_02315..FSPOR_6887","3510_Z6__g006606--FGSG_02315..FSPOR_6887","46928..69664","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006607--FGSG_02314..FSPOR_6886","3510_Z6__g006607--FGSG_02314..FSPOR_6886","complement(70158..76644)","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006608--FGSG_02313..FSPOR_6884","3510_Z6__g006608--FGSG_02313..FSPOR_6884","78318..78923","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006609--FGSG_02312..FSPOR_6883","3510_Z6__g006609--FGSG_02312..FSPOR_6883","complement(79013..80728)","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006610--FGSG_02311..FSPOR_6882","3510_Z6__g006610--FGSG_02311..FSPOR_6882","81941..83902","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006611--FGSG_02309..FSPOR_6881","3510_Z6__g006611--FGSG_02309..FSPOR_6881","complement(84336..84904)","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006612--FGSG_02308..FSPOR_6880","3510_Z6__g006612--FGSG_02308..FSPOR_6880","85876..87308","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006613--FSPOR_6879","3510_Z6__g006613--FSPOR_6879","complement(87406..90643)","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006614--FSPOR_6878","3510_Z6__g006614--FSPOR_6878","91522..92749","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006615--FSPOR_6877","3510_Z6__g006615--FSPOR_6877","94383..94690","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006616--FSPOR_6876","3510_Z6__g006616--FSPOR_6876","complement(95337..96038)","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006617--FSPOR_6875","3510_Z6__g006617--FSPOR_6875","97261..101474","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006618--FGSG_02296..FSPOR_6874","3510_Z6__g006618--FGSG_02296..FSPOR_6874","102363..103969","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006619--FSPOR_6873","3510_Z6__g006619--FSPOR_6873","104533..105495","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006620--FGSG_02294..FSPOR_6871","3510_Z6__g006620--FGSG_02294..FSPOR_6871","110888..111861","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006621--FGSG_02293..FSPOR_6870","3510_Z6__g006621--FGSG_02293..FSPOR_6870","112843..114180","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006622--FGSG_02292..FSPOR_6869","3510_Z6__g006622--FGSG_02292..FSPOR_6869","complement(114461..116424)","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",1,"3510_Z6__g006623--FGSG_02291..FSPOR_6868","3510_Z6__g006623--FGSG_02291..FSPOR_6868","complement(119620..120804)","no","3510_Z6_len1896649.region001"
"NRRL3510","3510_Z6_len1896649",2,"3510_Z6__g006652--FGSG_02259..FSPOR_6832","3510_Z6__g006652--FGSG_02259..FSPOR_6832","complement(3278..4240)","no","3510_Z6_len1896649.region002"
"NRRL3510","3510_Z6_len1896649",2,"3510_Z6__g006653--FGSG_02258..FSPOR_6831","3510_Z6__g006653--FGSG_02258..FSPOR_6831","5010..6186","no","3510_Z6_len1896649.region002"
"NRRL3510","3510_Z6_len1896649",2,"3510_Z6__g006654--FGSG_12106..FSPOR_6830","3510_Z6__g006654--FGSG_12106..FSPOR_6830","7188..8908","no","3510_Z6_len1896649.region002"
"NRRL3510","3510_Z6_len1896649",2,"3510_Z6__g006655--FGSG_12105..FSPOR_6829","3510_Z6__g006655--FGSG_12105..FSPOR_6829","8916..10243","no","3510_Z6_len1896649.region002"
"NRRL3510","3510_Z6_len1896649",2,"3510_Z6__g006656--FGSG_02255..FSPOR_6828","3510_Z6__g006656--FGSG_02255..FSPOR_6828","11388..12111","no","3510_Z6_len1896649.region002"
"NRRL3510","3510_Z6_len1896649",2,"3510_Z6__g006657","3510_Z6__g006657","13602..13673","yes","3510_Z6_len1896649.region002"
"NRRL3510","3510_Z6_len1896649",2,"3510_Z6__g006658--FGSG_07754..FSPOR_6826","3510_Z6__g006658--FGSG_07754..FSPOR_6826","14246..15184","no","3510_Z6_len1896649.region002"
"NRRL3510","3510_Z6_len1896649",2,"SIT1_2","3510_Z6__g006659--FGSG_02252..FSPOR_6825","complement(15765..17525)","no","3510_Z6_len1896649.region002"
"NRRL3510","3510_Z6_len1896649",2,"3510_Z6__g006660--FGSG_07755..FSPOR_6824","3510_Z6__g006660--FGSG_07755..FSPOR_6824","complement(18337..18834)","no","3510_Z6_len1896649.region002"
"NRRL3510","3510_Z6_len1896649",2,"3510_Z6__g006661--FGSG_02251..FSPOR_6823","3510_Z6__g006661--FGSG_02251..FSPOR_6823","complement(20001..23345)","no","3510_Z6_len1896649.region002"
"NRRL3510","3510_Z6_len1896649",2,"3510_Z6__g006662","3510_Z6__g006662","complement(23890..25417)","no","3510_Z6_len1896649.region002"
"NRRL3510","3510_Z6_len1896649",2,"3510_Z6__g006663--FGSG_02249..FSPOR_6822","3510_Z6__g006663--FGSG_02249..FSPOR_6822","26280..26989","no","3510_Z6_len1896649.region002"
"NRRL3510","3510_Z6_len1896649",2,"ZRT1_2","3510_Z6__g006664--FGSG_02248..FSPOR_6821","28155..30149","no","3510_Z6_len1896649.region002"
"NRRL3510","3510_Z6_len1896649",2,"AYR1","3510_Z6__g006665--FGSG_02247..FSPOR_6820","complement(30520..31569)","no","3510_Z6_len1896649.region002"
"NRRL3510","3510_Z6_len1896649",2,"3510_Z6__g006666--FGSG_02245..FSPOR_6819","3510_Z6__g006666--FGSG_02245..FSPOR_6819","complement(32890..33861)","no","3510_Z6_len1896649.region002"
"NRRL3510","3510_Z6_len1896649",2,"3510_Z6__g006667--FGSG_02244..FSPOR_6818","3510_Z6__g006667--FGSG_02244..FSPOR_6818","complement(35007..37752)","no","3510_Z6_len1896649.region002"
"NRRL3510","3510_Z6_len1896649",3,"3510_Z6__g006937--FGSG_12039..FSPOR_1009","3510_Z6__g006937--FGSG_12039..FSPOR_1009","1878..7312","no","3510_Z6_len1896649.region003"
