"Accession","chrm","region","locus_tag","gene","start_end_strand","excluded_from_cluster","cluster"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011846--FGSG_01794..FSPOR_2671","6477_Z21__g011846--FGSG_01794..FSPOR_2671","34261..35327","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011847--FGSG_01796..FSPOR_2669","6477_Z21__g011847--FGSG_01796..FSPOR_2669","38579..39283","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011848--FGSG_01797..FSPOR_2668","6477_Z21__g011848--FGSG_01797..FSPOR_2668","complement(39818..41262)","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011849--FGSG_01798..FSPOR_2667","6477_Z21__g011849--FGSG_01798..FSPOR_2667","complement(41841..42614)","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z23_len236378",1,"6477_Z23__g011975--FGSG_08386..FSPOR_3518","6477_Z23__g011975--FGSG_08386..FSPOR_3518","complement(106..1169)","no","6477_Z23_len236378.region001"
"NRRL6477","6477_Z23_len236378",1,"6477_Z23__g011976--FGSG_08385..FSPOR_3519","6477_Z23__g011976--FGSG_08385..FSPOR_3519","1837..3960","no","6477_Z23_len236378.region001"
"NRRL6477","6477_Z23_len236378",1,"6477_Z23__g011977--FGSG_08384..FSPOR_3520","6477_Z23__g011977--FGSG_08384..FSPOR_3520","complement(4298..6079)","no","6477_Z23_len236378.region001"
"NRRL6477","6477_Z23_len236378",1,"6477_Z23__g011978--FGSG_08383..FSPOR_3521","6477_Z23__g011978--FGSG_08383..FSPOR_3521","8229..9184","no","6477_Z23_len236378.region001"
"NRRL6477","6477_Z23_len236378",1,"6477_Z23__g011979--FGSG_08382..FSPOR_3522","6477_Z23__g011979--FGSG_08382..FSPOR_3522","complement(9544..10645)","no","6477_Z23_len236378.region001"
"NRRL6477","6477_Z23_len236378",1,"BFR2","6477_Z23__g011980--FGSG_08381..FSPOR_3523","11030..12706","no","6477_Z23_len236378.region001"
"NRRL6477","6477_Z23_len236378",1,"6477_Z23__g011981--FGSG_08380..FSPOR_3525","6477_Z23__g011981--FGSG_08380..FSPOR_3525","complement(13634..16535)","no","6477_Z23_len236378.region001"
"NRRL6477","6477_Z23_len236378",1,"6477_Z23__g011982--FGSG_08378..FSPOR_3526","6477_Z23__g011982--FGSG_08378..FSPOR_3526","complement(20001..21479)","no","6477_Z23_len236378.region001"
"NRRL6477","6477_Z23_len236378",1,"6477_Z23__g011983--FGSG_08377..FSPOR_3527","6477_Z23__g011983--FGSG_08377..FSPOR_3527","22916..24411","no","6477_Z23_len236378.region001"
"NRRL6477","6477_Z23_len236378",1,"6477_Z23__g011984--FGSG_08376..FSPOR_3528","6477_Z23__g011984--FGSG_08376..FSPOR_3528","complement(24481..25941)","no","6477_Z23_len236378.region001"
"NRRL6477","6477_Z23_len236378",1,"MIC33_2","6477_Z23__g011985--FGSG_08375..FSPOR_3529","31084..32116","no","6477_Z23_len236378.region001"
"NRRL6477","6477_Z23_len236378",1,"6477_Z23__g011986","6477_Z23__g011986","32648..32729","yes","6477_Z23_len236378.region001"
"NRRL6477","6477_Z23_len236378",1,"6477_Z23__g011987--FSPOR_3530","6477_Z23__g011987--FSPOR_3530","complement(33745..34158)","no","6477_Z23_len236378.region001"
"NRRL6477","6477_Z23_len236378",1,"6477_Z23__g011988","6477_Z23__g011988","complement(34760..34841)","yes","6477_Z23_len236378.region001"
"NRRL6477","6477_Z23_len236378",1,"6477_Z23__g011989--FGSG_08374..FSPOR_3531","6477_Z23__g011989--FGSG_08374..FSPOR_3531","complement(35132..35917)","no","6477_Z23_len236378.region001"
"NRRL6477","6477_Z3_len3101840",1,"6477_Z3__g003308--FGSG_07670..FSPOR_1778","6477_Z3__g003308--FGSG_07670..FSPOR_1778","complement(1023..1857)","no","6477_Z3_len3101840.region001"
"NRRL6477","6477_Z3_len3101840",1,"6477_Z3__g003309--FGSG_07671..FSPOR_1777","6477_Z3__g003309--FGSG_07671..FSPOR_1777","complement(2382..3761)","no","6477_Z3_len3101840.region001"
"NRRL6477","6477_Z3_len3101840",1,"6477_Z3__g003310--FGSG_07672..FSPOR_1776","6477_Z3__g003310--FGSG_07672..FSPOR_1776","complement(7610..9001)","no","6477_Z3_len3101840.region001"
"NRRL6477","6477_Z3_len3101840",1,"6477_Z3__g003311--FGSG_07673..FSPOR_1775","6477_Z3__g003311--FGSG_07673..FSPOR_1775","10001..11023","no","6477_Z3_len3101840.region001"
"NRRL6477","6477_Z3_len3101840",1,"6477_Z3__g003312","6477_Z3__g003312","12174..12964","no","6477_Z3_len3101840.region001"
"NRRL6477","6477_Z3_len3101840",1,"6477_Z3__g003313--FGSG_13181..FSPOR_1773","6477_Z3__g003313--FGSG_13181..FSPOR_1773","14307..14900","no","6477_Z3_len3101840.region001"
"NRRL6477","6477_Z3_len3101840",1,"6477_Z3__g003314--FGSG_13182..FSPOR_1772","6477_Z3__g003314--FGSG_13182..FSPOR_1772","complement(15131..15709)","no","6477_Z3_len3101840.region001"
"NRRL6477","6477_Z3_len3101840",1,"6477_Z3__g003315--FSPOR_1771","6477_Z3__g003315--FSPOR_1771","complement(16322..16834)","no","6477_Z3_len3101840.region001"
"NRRL6477","6477_Z3_len3101840",1,"6477_Z3__g003316--FGSG_07676..FSPOR_1770","6477_Z3__g003316--FGSG_07676..FSPOR_1770","17539..17976","no","6477_Z3_len3101840.region001"
"NRRL6477","6477_Z3_len3101840",1,"6477_Z3__g003317--FGSG_13184..FSPOR_1769","6477_Z3__g003317--FGSG_13184..FSPOR_1769","complement(18290..19273)","no","6477_Z3_len3101840.region001"
"NRRL6477","6477_Z3_len3101840",2,"6477_Z3__g003368--FSPOR_1720","6477_Z3__g003368--FSPOR_1720","738..1101","no","6477_Z3_len3101840.region002"
"NRRL6477","6477_Z3_len3101840",2,"6477_Z3__g003369--FGSG_13202..FSPOR_1719","6477_Z3__g003369--FGSG_13202..FSPOR_1719","3496..4470","no","6477_Z3_len3101840.region002"
"NRRL6477","6477_Z3_len3101840",2,"6477_Z3__g003370--FGSG_07728..FSPOR_1718","6477_Z3__g003370--FGSG_07728..FSPOR_1718","5035..5743","no","6477_Z3_len3101840.region002"
"NRRL6477","6477_Z3_len3101840",2,"6477_Z3__g003371--FGSG_07756..FSPOR_1717","6477_Z3__g003371--FGSG_07756..FSPOR_1717","9976..11592","no","6477_Z3_len3101840.region002"
"NRRL6477","6477_Z3_len3101840",2,"6477_Z3__g003372--FGSG_07757..FSPOR_1716","6477_Z3__g003372--FGSG_07757..FSPOR_1716","complement(11766..13094)","no","6477_Z3_len3101840.region002"
"NRRL6477","6477_Z3_len3101840",2,"PAN5","6477_Z3__g003373--FSPOR_1715","complement(16990..18339)","no","6477_Z3_len3101840.region002"
"NRRL6477","6477_Z3_len3101840",2,"BEA1","6477_Z3__g003374--FSPOR_1714","20001..29396","no","6477_Z3_len3101840.region002"
"NRRL6477","6477_Z3_len3101840",2,"6477_Z3__g003375--FGSG_07758..FSPOR_1713","6477_Z3__g003375--FGSG_07758..FSPOR_1713","29966..31084","no","6477_Z3_len3101840.region002"
"NRRL6477","6477_Z3_len3101840",2,"6477_Z3__g003376","6477_Z3__g003376","32352..35925","no","6477_Z3_len3101840.region002"
"NRRL6477","6477_Z3_len3101840",2,"6477_Z3__g003377","6477_Z3__g003377","36838..37278","no","6477_Z3_len3101840.region002"
"NRRL6477","6477_Z3_len3101840",2,"6477_Z3__g003378--FGSG_07760..FSPOR_1711","6477_Z3__g003378--FGSG_07760..FSPOR_1711","complement(39774..40560)","no","6477_Z3_len3101840.region002"
"NRRL6477","6477_Z3_len3101840",2,"6477_Z3__g003379--FSPOR_1710","6477_Z3__g003379--FSPOR_1710","41381..42133","no","6477_Z3_len3101840.region002"
"NRRL6477","6477_Z3_len3101840",2,"6477_Z3__g003380--FGSG_02302..FSPOR_1709","6477_Z3__g003380--FGSG_02302..FSPOR_1709","complement(42636..43784)","no","6477_Z3_len3101840.region002"
"NRRL6477","6477_Z3_len3101840",2,"6477_Z3__g003381--FSPOR_1708","6477_Z3__g003381--FSPOR_1708","45390..47699","no","6477_Z3_len3101840.region002"
"NRRL6477","6477_Z3_len3101840",3,"6477_Z3__g003416--FGSG_10445..FSPOR_1675","6477_Z3__g003416--FGSG_10445..FSPOR_1675","535..2928","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",3,"6477_Z3__g003417","6477_Z3__g003417","complement(4077..4633)","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",3,"6477_Z3__g003418","6477_Z3__g003418","5366..7051","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",3,"6477_Z3__g003419--FGSG_07792..FSPOR_1674","6477_Z3__g003419--FGSG_07792..FSPOR_1674","complement(7470..8587)","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",3,"6477_Z3__g003420--FGSG_07793..FSPOR_1673","6477_Z3__g003420--FGSG_07793..FSPOR_1673","10468..11523","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",3,"6477_Z3__g003421--FGSG_07794..FSPOR_1672","6477_Z3__g003421--FGSG_07794..FSPOR_1672","13695..14863","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",3,"6477_Z3__g003422--FGSG_07797..FSPOR_1670","6477_Z3__g003422--FGSG_07797..FSPOR_1670","complement(16598..17902)","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",3,"FUS1","6477_Z3__g003423--FGSG_07798..FSPOR_1668","complement(20001..31846)","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",3,"FUS2","6477_Z3__g003424--FGSG_13222..FSPOR_1667","32442..33701","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",3,"FUS3","6477_Z3__g003425--FGSG_13223..FSPOR_1666","34546..35267","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",3,"FUS4","6477_Z3__g003426--FGSG_07800..FSPOR_1665","complement(35469..36782)","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",3,"FUS5","6477_Z3__g003427--FGSG_07801..FSPOR_1664","37617..38318","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",3,"FUS6","6477_Z3__g003428--FGSG_07802..FSPOR_1663","39932..41611","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",3,"FUS7","6477_Z3__g003429--FGSG_07803..FSPOR_1662","41948..43789","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",3,"FUS8","6477_Z3__g003430--FGSG_07804..FSPOR_1661","44466..46124","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",3,"FUS9","6477_Z3__g003431--FGSG_07805..FSPOR_1660","46525..47640","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",3,"6477_Z3__g003432--FGSG_13224..FSPOR_1659","6477_Z3__g003432--FGSG_13224..FSPOR_1659","47955..50192","no","6477_Z3_len3101840.region003"
"NRRL6477","6477_Z3_len3101840",4,"6477_Z3__g004023--FGSG_07072..FSPOR_9618","6477_Z3__g004023--FGSG_07072..FSPOR_9618","1854..2424","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"6477_Z3__g004024--FGSG_07071..FSPOR_9617","6477_Z3__g004024--FGSG_07071..FSPOR_9617","4843..6219","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"6477_Z3__g004025--FGSG_07070..FSPOR_9616","6477_Z3__g004025--FGSG_07070..FSPOR_9616","complement(6993..8229)","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"6477_Z3__g004026--FGSG_07069..FSPOR_9615","6477_Z3__g004026--FGSG_07069..FSPOR_9615","9035..9989","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"6477_Z3__g004027--FGSG_07068..FSPOR_9614","6477_Z3__g004027--FGSG_07068..FSPOR_9614","complement(11441..14076)","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"UME6","6477_Z3__g004028--FGSG_07067..FSPOR_9613","24998..27125","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"6477_Z3__g004029--FGSG_07066..FSPOR_9612","6477_Z3__g004029--FGSG_07066..FSPOR_9612","30001..30941","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"6477_Z3__g004030--FGSG_07065..FSPOR_9611","6477_Z3__g004030--FGSG_07065..FSPOR_9611","31981..33267","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"6477_Z3__g004031--FGSG_07064..FSPOR_9610","6477_Z3__g004031--FGSG_07064..FSPOR_9610","complement(34072..37834)","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"6477_Z3__g004032","6477_Z3__g004032","43137..43645","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"6477_Z3__g004033--FGSG_07063..FSPOR_9609","6477_Z3__g004033--FGSG_07063..FSPOR_9609","complement(43705..44628)","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"ERD1","6477_Z3__g004034--FGSG_07062..FSPOR_9608","46875..47747","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"6477_Z3__g004035--FGSG_07061..FSPOR_9607","6477_Z3__g004035--FGSG_07061..FSPOR_9607","49121..50455","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"PCD1","6477_Z3__g004036--FGSG_07060..FSPOR_9606","51079..52386","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"CTR2","6477_Z3__g004037--FGSG_07059..FSPOR_9605","complement(52969..53620)","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"BNA1","6477_Z3__g004038--FGSG_07058..FSPOR_9604","54299..54987","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"6477_Z3__g004039--FGSG_07057..FSPOR_9603","6477_Z3__g004039--FGSG_07057..FSPOR_9603","complement(55059..55905)","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z3_len3101840",4,"6477_Z3__g004040--FGSG_07056..FSPOR_9602","6477_Z3__g004040--FGSG_07056..FSPOR_9602","57313..58566","no","6477_Z3_len3101840.region004"
"NRRL6477","6477_Z4_len2618018",1,"BYE1","6477_Z4__g004132--FGSG_05364..FSPOR_363","complement(1160..3831)","no","6477_Z4_len2618018.region001"
"NRRL6477","6477_Z4_len2618018",1,"PRE9","6477_Z4__g004133--FGSG_05365..FSPOR_362","5077..6026","no","6477_Z4_len2618018.region001"
"NRRL6477","6477_Z4_len2618018",1,"6477_Z4__g004134--FGSG_05366..FSPOR_361","6477_Z4__g004134--FGSG_05366..FSPOR_361","complement(6275..7328)","no","6477_Z4_len2618018.region001"
"NRRL6477","6477_Z4_len2618018",1,"6477_Z4__g004135--FGSG_05367..FSPOR_360","6477_Z4__g004135--FGSG_05367..FSPOR_360","8284..9996","no","6477_Z4_len2618018.region001"
"NRRL6477","6477_Z4_len2618018",1,"6477_Z4__g004136--FGSG_05368..FSPOR_359","6477_Z4__g004136--FGSG_05368..FSPOR_359","complement(10102..11892)","no","6477_Z4_len2618018.region001"
"NRRL6477","6477_Z4_len2618018",1,"6477_Z4__g004137--FGSG_05369..FSPOR_358","6477_Z4__g004137--FGSG_05369..FSPOR_358","complement(14118..14822)","no","6477_Z4_len2618018.region001"
"NRRL6477","6477_Z4_len2618018",1,"6477_Z4__g004138--FGSG_05370..FSPOR_357","6477_Z4__g004138--FGSG_05370..FSPOR_357","complement(15356..18209)","no","6477_Z4_len2618018.region001"
"NRRL6477","6477_Z4_len2618018",1,"SID1","6477_Z4__g004139--FGSG_05371..FSPOR_356","complement(20001..21726)","no","6477_Z4_len2618018.region001"
"NRRL6477","6477_Z4_len2618018",1,"NPS2","6477_Z4__g004140--FGSG_05372..FSPOR_355","29409..44043","no","6477_Z4_len2618018.region001"
"NRRL6477","6477_Z4_len2618018",1,"6477_Z4__g004141--FGSG_05373..FSPOR_354","6477_Z4__g004141--FGSG_05373..FSPOR_354","complement(44360..46873)","no","6477_Z4_len2618018.region001"
"NRRL6477","6477_Z4_len2618018",1,"6477_Z4__g004142--FGSG_05374..FSPOR_353","6477_Z4__g004142--FGSG_05374..FSPOR_353","complement(48308..49939)","no","6477_Z4_len2618018.region001"
"NRRL6477","6477_Z4_len2618018",1,"6477_Z4__g004143--FGSG_05375..FSPOR_352","6477_Z4__g004143--FGSG_05375..FSPOR_352","52829..54358","no","6477_Z4_len2618018.region001"
"NRRL6477","6477_Z4_len2618018",1,"TFC4","6477_Z4__g004144--FGSG_05376..FSPOR_351","complement(54807..57924)","no","6477_Z4_len2618018.region001"
"NRRL6477","6477_Z4_len2618018",1,"VTS1","6477_Z4__g004145--FGSG_05377..FSPOR_350","complement(58688..60644)","no","6477_Z4_len2618018.region001"
"NRRL6477","6477_Z4_len2618018",1,"rpl29","6477_Z4__g004146","complement(62016..62392)","no","6477_Z4_len2618018.region001"
"NRRL6477","6477_Z4_len2618018",2,"6477_Z4__g004569--FGSG_12813..FSPOR_5052","6477_Z4__g004569--FGSG_12813..FSPOR_5052","complement(2694..5170)","no","6477_Z4_len2618018.region002"
"NRRL6477","6477_Z4_len2618018",2,"6477_Z4__g004570--FGSG_12814..FSPOR_5051","6477_Z4__g004570--FGSG_12814..FSPOR_5051","complement(5712..7058)","no","6477_Z4_len2618018.region002"
"NRRL6477","6477_Z4_len2618018",2,"6477_Z4__g004571--FGSG_05790..FSPOR_5048","6477_Z4__g004571--FGSG_05790..FSPOR_5048","12543..13271","no","6477_Z4_len2618018.region002"
"NRRL6477","6477_Z4_len2618018",2,"6477_Z4__g004572--FGSG_05791..FSPOR_5047","6477_Z4__g004572--FGSG_05791..FSPOR_5047","14037..15541","no","6477_Z4_len2618018.region002"
"NRRL6477","6477_Z4_len2618018",2,"6477_Z4__g004573--FGSG_05792..FSPOR_5046","6477_Z4__g004573--FGSG_05792..FSPOR_5046","complement(15730..17075)","no","6477_Z4_len2618018.region002"
"NRRL6477","6477_Z4_len2618018",2,"6477_Z4__g004574--FGSG_05793..FSPOR_5045","6477_Z4__g004574--FGSG_05793..FSPOR_5045","18519..19774","no","6477_Z4_len2618018.region002"
"NRRL6477","6477_Z4_len2618018",2,"6477_Z4__g004575--FGSG_05794..FSPOR_5044","6477_Z4__g004575--FGSG_05794..FSPOR_5044","complement(20001..30044)","no","6477_Z4_len2618018.region002"
"NRRL6477","6477_Z4_len2618018",2,"6477_Z4__g004576--FGSG_05795..FSPOR_5043","6477_Z4__g004576--FGSG_05795..FSPOR_5043","complement(30682..32241)","no","6477_Z4_len2618018.region002"
"NRRL6477","6477_Z4_len2618018",2,"6477_Z4__g004577--FGSG_05796..FSPOR_5042","6477_Z4__g004577--FGSG_05796..FSPOR_5042","complement(32662..33819)","no","6477_Z4_len2618018.region002"
"NRRL6477","6477_Z4_len2618018",2,"6477_Z4__g004578--FGSG_05797..FSPOR_5041","6477_Z4__g004578--FGSG_05797..FSPOR_5041","36199..38049","no","6477_Z4_len2618018.region002"
"NRRL6477","6477_Z4_len2618018",2,"6477_Z4__g004579--FGSG_05798..FSPOR_5040","6477_Z4__g004579--FGSG_05798..FSPOR_5040","complement(38455..40068)","no","6477_Z4_len2618018.region002"
"NRRL6477","6477_Z4_len2618018",2,"6477_Z4__g004580","6477_Z4__g004580","complement(40912..41223)","no","6477_Z4_len2618018.region002"
"NRRL6477","6477_Z4_len2618018",2,"6477_Z4__g004581--FGSG_05799..FSPOR_5039","6477_Z4__g004581--FGSG_05799..FSPOR_5039","complement(42138..42957)","no","6477_Z4_len2618018.region002"
"NRRL6477","6477_Z4_len2618018",2,"6477_Z4__g004582--FGSG_05800..FSPOR_5038","6477_Z4__g004582--FGSG_05800..FSPOR_5038","complement(43400..45799)","no","6477_Z4_len2618018.region002"
"NRRL6477","6477_Z4_len2618018",2,"6477_Z4__g004583--FGSG_05801..FSPOR_5037","6477_Z4__g004583--FGSG_05801..FSPOR_5037","46463..48107","no","6477_Z4_len2618018.region002"
"NRRL6477","6477_Z4_len2618018",3,"GAS4","6477_Z4__g004817--FGSG_06037..FSPOR_9250","4194..5820","no","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z4_len2618018",3,"6477_Z4__g004818--FGSG_06038..FSPOR_9249","6477_Z4__g004818--FGSG_06038..FSPOR_9249","complement(6206..6592)","no","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z4_len2618018",3,"acl2_2","6477_Z4__g004819--FGSG_06039..FSPOR_9248","complement(7993..9830)","no","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z4_len2618018",3,"acl1","6477_Z4__g004820--FGSG_12857..FSPOR_9247","13324..15349","no","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z4_len2618018",3,"MRPL33","6477_Z4__g004821--FGSG_12858..FSPOR_9246","16248..16511","no","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z4_len2618018",3,"EAF3_1","6477_Z4__g004822--FGSG_14036..FSPOR_9245","complement(16976..18098)","no","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z4_len2618018",3,"EAF3_2","6477_Z4__g004823","complement(18564..19087)","no","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z4_len2618018",3,"LYS2","6477_Z4__g004824--FGSG_06041..FSPOR_9244","20001..23821","no","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z4_len2618018",3,"6477_Z4__g004825--FGSG_06042..FSPOR_9243","6477_Z4__g004825--FGSG_06042..FSPOR_9243","24315..24929","no","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z4_len2618018",3,"6477_Z4__g004826--FGSG_06043..FSPOR_9242","6477_Z4__g004826--FGSG_06043..FSPOR_9242","complement(25102..26020)","no","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z4_len2618018",3,"TAF12","6477_Z4__g004827--FGSG_06044..FSPOR_9241","27104..29243","no","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z4_len2618018",3,"RPN3","6477_Z4__g004828--FGSG_06045..FSPOR_9240","30295..32149","no","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z4_len2618018",3,"6477_Z4__g004829","6477_Z4__g004829","32726..32830","yes","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z4_len2618018",3,"6477_Z4__g004830","6477_Z4__g004830","32982..33081","yes","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z4_len2618018",3,"6477_Z4__g004831--FGSG_06046..FSPOR_9239","6477_Z4__g004831--FGSG_06046..FSPOR_9239","34166..36211","no","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z4_len2618018",3,"SAS2","6477_Z4__g004832--FGSG_06047..FSPOR_9238","36928..38957","no","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z4_len2618018",3,"6477_Z4__g004833--FGSG_06048..FSPOR_2306","6477_Z4__g004833--FGSG_06048..FSPOR_2306","41876..42499","no","6477_Z4_len2618018.region003"
"NRRL6477","6477_Z5_len2599593",1,"6477_Z5__g005202--FGSG_09169..FSPOR_162","6477_Z5__g005202--FGSG_09169..FSPOR_162","complement(173..1314)","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",1,"6477_Z5__g005203--FSPOR_161","6477_Z5__g005203--FSPOR_161","complement(1905..4567)","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",1,"6477_Z5__g005204--FGSG_09177..FSPOR_159","6477_Z5__g005204--FGSG_09177..FSPOR_159","9143..10170","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",1,"6477_Z5__g005205--FGSG_09178..FSPOR_158","6477_Z5__g005205--FGSG_09178..FSPOR_158","10970..13485","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",1,"6477_Z5__g005206--FGSG_09179..FSPOR_157","6477_Z5__g005206--FGSG_09179..FSPOR_157","14285..14845","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",1,"6477_Z5__g005207--FGSG_09180..FSPOR_156","6477_Z5__g005207--FGSG_09180..FSPOR_156","15471..17392","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",1,"6477_Z5__g005208--FGSG_09181..FSPOR_155","6477_Z5__g005208--FGSG_09181..FSPOR_155","17956..19632","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",1,"FSR1","6477_Z5__g005209--FGSG_09182..FSPOR_154","complement(20001..27140)","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",1,"FSR2","6477_Z5__g005210--FGSG_09183..FSPOR_153","27797..29024","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",1,"FSR3","6477_Z5__g005211--FGSG_09184..FSPOR_152","complement(29444..31136)","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",1,"6477_Z5__g005212--FGSG_09185..FSPOR_150","6477_Z5__g005212--FGSG_09185..FSPOR_150","complement(33921..35676)","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",1,"6477_Z5__g005213--FGSG_09186..FSPOR_149","6477_Z5__g005213--FGSG_09186..FSPOR_149","complement(36065..37192)","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",1,"FSR5","6477_Z5__g005214--FGSG_09187..FSPOR_148","complement(37949..38749)","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",1,"6477_Z5__g005215--FGSG_09188..FSPOR_147","6477_Z5__g005215--FGSG_09188..FSPOR_147","complement(39797..40915)","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",1,"6477_Z5__g005216--FGSG_09189..FSPOR_146","6477_Z5__g005216--FGSG_09189..FSPOR_146","42103..43315","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",1,"6477_Z5__g005217","6477_Z5__g005217","43804..44793","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",1,"6477_Z5__g005218","6477_Z5__g005218","45306..46019","no","6477_Z5_len2599593.region001"
"NRRL6477","6477_Z5_len2599593",2,"6477_Z5__g005414--FGSG_09379..FSPOR_6274","6477_Z5__g005414--FGSG_09379..FSPOR_6274","2900..5086","no","6477_Z5_len2599593.region002"
"NRRL6477","6477_Z5_len2599593",2,"6477_Z5__g005415--FGSG_09380..FSPOR_6273","6477_Z5__g005415--FGSG_09380..FSPOR_6273","complement(6145..7884)","no","6477_Z5_len2599593.region002"
"NRRL6477","6477_Z5_len2599593",2,"ERG6_2","6477_Z5__g005416--FGSG_09381..FSPOR_6272","10001..11546","no","6477_Z5_len2599593.region002"
"NRRL6477","6477_Z5_len2599593",2,"6477_Z5__g005417--FGSG_09382..FSPOR_6271","6477_Z5__g005417--FGSG_09382..FSPOR_6271","complement(12655..14155)","no","6477_Z5_len2599593.region002"
"NRRL6477","6477_Z5_len2599593",2,"6477_Z5__g005418--FGSG_09383..FSPOR_6270","6477_Z5__g005418--FGSG_09383..FSPOR_6270","18854..19593","no","6477_Z5_len2599593.region002"
"NRRL6477","6477_Z6_len2456035",1,"6477_Z6__g006279--FGSG_02333..FSPOR_6903","6477_Z6__g006279--FGSG_02333..FSPOR_6903","227..1456","no","6477_Z6_len2456035.region001"
