"Accession","cluster","chrm","region","locus_tag","gene","type","bb_type","start","end","strand"
"NRRL3510","3510_Z3_len3919170.region005","3510_Z3_len3919170",5,"3510_Z3__g003629--FGSG_11024..FSPOR_4642","3510_Z3__g003629--FGSG_11024..FSPOR_4642","biosynthetic-additional","N/A",1357507,1359163,-1
"NRRL3510","3510_Z3_len3919170.region005","3510_Z3_len3919170",5,"3510_Z3__g003630","3510_Z3__g003630","other","N/A",1360121,1361104,1
"NRRL3510","3510_Z3_len3919170.region005","3510_Z3_len3919170",5,"3510_Z3__g003631--FSPOR_4641","3510_Z3__g003631--FSPOR_4641","other","N/A",1362069,1363631,1
"NRRL3510","3510_Z3_len3919170.region005","3510_Z3_len3919170",5,"3510_Z3__g003633--FGSG_11026..FSPOR_4638","3510_Z3__g003633--FGSG_11026..FSPOR_4638","biosynthetic","NRPS",1368429,1382740,-1
"NRRL3510","3510_Z3_len3919170.region005","3510_Z3_len3919170",5,"3510_Z3__g003634--FGSG_11027..FSPOR_4637","3510_Z3__g003634--FGSG_11027..FSPOR_4637","biosynthetic-additional","N/A",1383378,1384661,-1
"NRRL3510","3510_Z3_len3919170.region005","3510_Z3_len3919170",5,"3510_Z3__g003635--FGSG_11028..FSPOR_4636","3510_Z3__g003635--FGSG_11028..FSPOR_4636","transport","N/A",1385634,1389833,1
"NRRL3510","3510_Z3_len3919170.region005","3510_Z3_len3919170",5,"3510_Z3__g003636--FGSG_11029..FSPOR_4635","3510_Z3__g003636--FGSG_11029..FSPOR_4635","transport","N/A",1391055,1392974,1
"NRRL3510","3510_Z3_len3919170.region005","3510_Z3_len3919170",5,"3510_Z3__g003637--FGSG_11030..FSPOR_4634","3510_Z3__g003637--FGSG_11030..FSPOR_4634","other","N/A",1395047,1395859,1
"NRRL3510","3510_Z3_len3919170.region005","3510_Z3_len3919170",5,"3510_Z3__g003638--FGSG_11031..FSPOR_4633","3510_Z3__g003638--FGSG_11031..FSPOR_4633","other","N/A",1398229,1398861,1
"NRRL3510","3510_Z3_len3919170.region005","3510_Z3_len3919170",5,"3510_Z3__g003639--FGSG_13866..FSPOR_4632","3510_Z3__g003639--FGSG_13866..FSPOR_4632","transport","N/A",1399597,1401251,-1
"NRRL3510","3510_Z3_len3919170.region005","3510_Z3_len3919170",5,"LYS1_1","3510_Z3__g003626--FGSG_11054..FSPOR_4645","biosynthetic-additional","N/A",1352731,1354055,1
"NRRL3510","3510_Z3_len3919170.region005","3510_Z3_len3919170",5,"TRI15","3510_Z3__g003632--FGSG_11025..FSPOR_4639","other","N/A",1365868,1366824,-1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"3510_Z3__g003671--FGSG_11000..FSPOR_4599","3510_Z3__g003671--FGSG_11000..FSPOR_4599","other","N/A",1474161,1474775,-1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"3510_Z3__g003672--FGSG_10999..FSPOR_4598","3510_Z3__g003672--FGSG_10999..FSPOR_4598","other","N/A",1475464,1476269,-1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"3510_Z3__g003673--FGSG_10998..FSPOR_4597","3510_Z3__g003673--FGSG_10998..FSPOR_4597","biosynthetic-additional","N/A",1478187,1479780,-1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"3510_Z3__g003674--FGSG_10996..FSPOR_4596","3510_Z3__g003674--FGSG_10996..FSPOR_4596","other","N/A",1481459,1483485,1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"3510_Z3__g003675--FSPOR_4595","3510_Z3__g003675--FSPOR_4595","other","N/A",1483647,1484759,-1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"3510_Z3__g003676--FSPOR_4594","3510_Z3__g003676--FSPOR_4594","other","N/A",1488824,1489192,1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"3510_Z3__g003677--FGSG_10460..FSPOR_4593","3510_Z3__g003677--FGSG_10460..FSPOR_4593","biosynthetic-additional","N/A",1489660,1490775,-1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"3510_Z3__g003678--FSPOR_4592","3510_Z3__g003678--FSPOR_4592","biosynthetic","T1PKS;NRPS",1492047,1503980,1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"3510_Z3__g003679--FSPOR_4591","3510_Z3__g003679--FSPOR_4591","biosynthetic-additional","N/A",1504712,1505985,-1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"3510_Z3__g003680--FSPOR_4590","3510_Z3__g003680--FSPOR_4590","biosynthetic-additional","N/A",1506823,1507796,-1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"3510_Z3__g003681--FSPOR_4589","3510_Z3__g003681--FSPOR_4589","biosynthetic-additional","N/A",1508270,1509900,1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"3510_Z3__g003682--FGSG_10983..FSPOR_4588","3510_Z3__g003682--FGSG_10983..FSPOR_4588","other","N/A",1510055,1511495,-1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"3510_Z3__g003684--FGSG_13880..FSPOR_4586","3510_Z3__g003684--FGSG_13880..FSPOR_4586","biosynthetic-additional","N/A",1516339,1517310,-1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"3510_Z3__g003685--FGSG_13881..FSPOR_4585","3510_Z3__g003685--FGSG_13881..FSPOR_4585","other","N/A",1517578,1519191,-1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"3510_Z3__g003686","3510_Z3__g003686","other","N/A",1519460,1521117,-1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"dpp4","3510_Z3__g003683--FGSG_10982..FSPOR_4587","biosynthetic-additional","N/A",1513474,1515816,-1
"NRRL3510","3510_Z3_len3919170.region006","3510_Z3_len3919170",6,"GUK1_1","3510_Z3__g003670--FSPOR_4600","other","N/A",1473174,1473825,1
"NRRL3510","3510_Z3_len3919170.region007","3510_Z3_len3919170",7,"3510_Z3__g004330--FGSG_06048..FSPOR_2306","3510_Z3__g004330--FGSG_06048..FSPOR_2306","other","N/A",3643974,3644597,-1
"NRRL3510","3510_Z3_len3919170.region007","3510_Z3_len3919170",7,"3510_Z3__g004332--FGSG_06046..FSPOR_9239","3510_Z3__g004332--FGSG_06046..FSPOR_9239","other","N/A",3650268,3652313,-1
"NRRL3510","3510_Z3_len3919170.region007","3510_Z3_len3919170",7,"3510_Z3__g004337--FGSG_06043..FSPOR_9242","3510_Z3__g004337--FGSG_06043..FSPOR_9242","other","N/A",3660437,3661355,1
"NRRL3510","3510_Z3_len3919170.region007","3510_Z3_len3919170",7,"3510_Z3__g004338--FGSG_06042..FSPOR_9243","3510_Z3__g004338--FGSG_06042..FSPOR_9243","other","N/A",3661528,3662142,-1
"NRRL3510","3510_Z3_len3919170.region007","3510_Z3_len3919170",7,"3510_Z3__g004344--FGSG_06038..FSPOR_9249","3510_Z3__g004344--FGSG_06038..FSPOR_9249","other","N/A",3679884,3680270,1
"NRRL3510","3510_Z3_len3919170.region007","3510_Z3_len3919170",7,"acl1","3510_Z3__g004342--FGSG_12857..FSPOR_9247","other","N/A",3671128,3673153,-1
"NRRL3510","3510_Z3_len3919170.region007","3510_Z3_len3919170",7,"acl2_2","3510_Z3__g004343--FGSG_06039..FSPOR_9248","other","N/A",3676646,3678483,1
"NRRL3510","3510_Z3_len3919170.region007","3510_Z3_len3919170",7,"EAF3","3510_Z3__g004340--FGSG_14036..FSPOR_9245","other","N/A",3667370,3669481,1
"NRRL3510","3510_Z3_len3919170.region007","3510_Z3_len3919170",7,"GAS4","3510_Z3__g004345--FGSG_06037..FSPOR_9250","other","N/A",3680656,3682282,-1
"NRRL3510","3510_Z3_len3919170.region007","3510_Z3_len3919170",7,"LYS2","3510_Z3__g004339--FGSG_06041..FSPOR_9244","biosynthetic","NRPS-like",3662636,3666456,-1
"NRRL3510","3510_Z3_len3919170.region007","3510_Z3_len3919170",7,"MRPL33","3510_Z3__g004341--FGSG_12858..FSPOR_9246","other","N/A",3669845,3670209,-1
"NRRL3510","3510_Z3_len3919170.region007","3510_Z3_len3919170",7,"RPN3","3510_Z3__g004335--FGSG_06045..FSPOR_9240","other","N/A",3654330,3656184,-1
"NRRL3510","3510_Z3_len3919170.region007","3510_Z3_len3919170",7,"SAS2","3510_Z3__g004331--FGSG_06047..FSPOR_9238","other","N/A",3647522,3649551,-1
"NRRL3510","3510_Z3_len3919170.region007","3510_Z3_len3919170",7,"TAF12","3510_Z3__g004336--FGSG_06044..FSPOR_9241","other","N/A",3657235,3659353,-1
"NRRL3510","3510_Z4_len3872410.region001","3510_Z4_len3872410",1,"3510_Z4__g004576--FGSG_05801..FSPOR_5037","3510_Z4__g004576--FGSG_05801..FSPOR_5037","transport","N/A",424037,425681,-1
"NRRL3510","3510_Z4_len3872410.region001","3510_Z4_len3872410",1,"3510_Z4__g004577--FGSG_05800..FSPOR_5038","3510_Z4__g004577--FGSG_05800..FSPOR_5038","other","N/A",426345,428740,1
"NRRL3510","3510_Z4_len3872410.region001","3510_Z4_len3872410",1,"3510_Z4__g004578--FGSG_05799..FSPOR_5039","3510_Z4__g004578--FGSG_05799..FSPOR_5039","biosynthetic-additional","N/A",429183,430002,1
"NRRL3510","3510_Z4_len3872410.region001","3510_Z4_len3872410",1,"3510_Z4__g004579","3510_Z4__g004579","other","N/A",430778,431467,1
"NRRL3510","3510_Z4_len3872410.region001","3510_Z4_len3872410",1,"3510_Z4__g004580--FGSG_05798..FSPOR_5040","3510_Z4__g004580--FGSG_05798..FSPOR_5040","other","N/A",432085,433725,1
"NRRL3510","3510_Z4_len3872410.region001","3510_Z4_len3872410",1,"3510_Z4__g004581--FGSG_05797..FSPOR_5041","3510_Z4__g004581--FGSG_05797..FSPOR_5041","other","N/A",434102,435952,-1
"NRRL3510","3510_Z4_len3872410.region001","3510_Z4_len3872410",1,"3510_Z4__g004582--FGSG_05796..FSPOR_5042","3510_Z4__g004582--FGSG_05796..FSPOR_5042","other","N/A",438481,439332,1
"NRRL3510","3510_Z4_len3872410.region001","3510_Z4_len3872410",1,"3510_Z4__g004583--FGSG_05795..FSPOR_5043","3510_Z4__g004583--FGSG_05795..FSPOR_5043","other","N/A",439745,441304,1
"NRRL3510","3510_Z4_len3872410.region001","3510_Z4_len3872410",1,"3510_Z4__g004584--FGSG_05794..FSPOR_5044","3510_Z4__g004584--FGSG_05794..FSPOR_5044","biosynthetic","T1PKS",441942,451979,1
"NRRL3510","3510_Z4_len3872410.region001","3510_Z4_len3872410",1,"3510_Z4__g004585--FGSG_05792..FSPOR_5046","3510_Z4__g004585--FGSG_05792..FSPOR_5046","biosynthetic-additional","N/A",454907,456252,1
"NRRL3510","3510_Z4_len3872410.region001","3510_Z4_len3872410",1,"3510_Z4__g004586--FGSG_05791..FSPOR_5047","3510_Z4__g004586--FGSG_05791..FSPOR_5047","other","N/A",456435,457939,-1
"NRRL3510","3510_Z4_len3872410.region001","3510_Z4_len3872410",1,"3510_Z4__g004587--FGSG_05790..FSPOR_5048","3510_Z4__g004587--FGSG_05790..FSPOR_5048","other","N/A",458734,459462,-1
"NRRL3510","3510_Z4_len3872410.region001","3510_Z4_len3872410",1,"3510_Z4__g004588--FGSG_12814..FSPOR_5051","3510_Z4__g004588--FGSG_12814..FSPOR_5051","other","N/A",464941,466287,1
"NRRL3510","3510_Z4_len3872410.region001","3510_Z4_len3872410",1,"3510_Z4__g004589--FGSG_12813..FSPOR_5052","3510_Z4__g004589--FGSG_12813..FSPOR_5052","other","N/A",466829,469305,1
"NRRL3510","3510_Z4_len3872410.region002","3510_Z4_len3872410",2,"3510_Z4__g005013--FGSG_05375..FSPOR_352","3510_Z4__g005013--FGSG_05375..FSPOR_352","biosynthetic-additional","N/A",1803226,1804755,-1
"NRRL3510","3510_Z4_len3872410.region002","3510_Z4_len3872410",2,"3510_Z4__g005014--FGSG_05374..FSPOR_353","3510_Z4__g005014--FGSG_05374..FSPOR_353","other","N/A",1807643,1809274,1
"NRRL3510","3510_Z4_len3872410.region002","3510_Z4_len3872410",2,"3510_Z4__g005015--FGSG_05373..FSPOR_354","3510_Z4__g005015--FGSG_05373..FSPOR_354","other","N/A",1810706,1813219,1
"NRRL3510","3510_Z4_len3872410.region002","3510_Z4_len3872410",2,"3510_Z4__g005018--FGSG_05370..FSPOR_357","3510_Z4__g005018--FGSG_05370..FSPOR_357","other","N/A",1839368,1842221,1
"NRRL3510","3510_Z4_len3872410.region002","3510_Z4_len3872410",2,"3510_Z4__g005019--FGSG_05369..FSPOR_358","3510_Z4__g005019--FGSG_05369..FSPOR_358","other","N/A",1842755,1843459,1
"NRRL3510","3510_Z4_len3872410.region002","3510_Z4_len3872410",2,"3510_Z4__g005020--FGSG_05368..FSPOR_359","3510_Z4__g005020--FGSG_05368..FSPOR_359","transport","N/A",1845685,1847475,1
"NRRL3510","3510_Z4_len3872410.region002","3510_Z4_len3872410",2,"3510_Z4__g005021--FGSG_05367..FSPOR_360","3510_Z4__g005021--FGSG_05367..FSPOR_360","other","N/A",1847581,1849293,-1
"NRRL3510","3510_Z4_len3872410.region002","3510_Z4_len3872410",2,"3510_Z4__g005022--FGSG_05366..FSPOR_361","3510_Z4__g005022--FGSG_05366..FSPOR_361","other","N/A",1850249,1851302,1
"NRRL3510","3510_Z4_len3872410.region002","3510_Z4_len3872410",2,"BYE1","3510_Z4__g005024--FGSG_05364..FSPOR_363","other","N/A",1853746,1856429,1
"NRRL3510","3510_Z4_len3872410.region002","3510_Z4_len3872410",2,"NPS2","3510_Z4__g005016--FGSG_05372..FSPOR_355","biosynthetic","NRPS;NRP-metallophore",1813536,1828170,-1
"NRRL3510","3510_Z4_len3872410.region002","3510_Z4_len3872410",2,"PRE9","3510_Z4__g005023--FGSG_05365..FSPOR_362","other","N/A",1851551,1852500,-1
"NRRL3510","3510_Z4_len3872410.region002","3510_Z4_len3872410",2,"rpl29","3510_Z4__g005010","other","N/A",1795188,1795564,1
"NRRL3510","3510_Z4_len3872410.region002","3510_Z4_len3872410",2,"SID1","3510_Z4__g005017--FGSG_05371..FSPOR_356","biosynthetic","NRP-metallophore",1835853,1837578,1
"NRRL3510","3510_Z4_len3872410.region002","3510_Z4_len3872410",2,"TFC4","3510_Z4__g005012--FGSG_05376..FSPOR_351","other","N/A",1799660,1802777,1
"NRRL3510","3510_Z4_len3872410.region002","3510_Z4_len3872410",2,"VTS1","3510_Z4__g005011--FGSG_05377..FSPOR_350","other","N/A",1796939,1798895,1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"3510_Z4__g005042--FGSG_05342..FSPOR_380","3510_Z4__g005042--FGSG_05342..FSPOR_380","other","N/A",1914514,1915592,-1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"3510_Z4__g005043--FGSG_05341..FSPOR_381","3510_Z4__g005043--FGSG_05341..FSPOR_381","other","N/A",1919193,1919762,1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"3510_Z4__g005044--FGSG_05340..FSPOR_382","3510_Z4__g005044--FGSG_05340..FSPOR_382","other","N/A",1920408,1922090,-1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"3510_Z4__g005045--FGSG_05339..FSPOR_3580","3510_Z4__g005045--FGSG_05339..FSPOR_3580","other","N/A",1928531,1929253,1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"3510_Z4__g005046--FGSG_11988..FSPOR_3578","3510_Z4__g005046--FGSG_11988..FSPOR_3578","biosynthetic","NRPS",1934258,1939132,-1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"3510_Z4__g005047","3510_Z4__g005047","transport","N/A",1939645,1943724,-1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"3510_Z4__g005048--FGSG_11987..FSPOR_3577","3510_Z4__g005048--FGSG_11987..FSPOR_3577","other","N/A",1944686,1946474,1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"3510_Z4__g005049--FGSG_11986..FSPOR_3576","3510_Z4__g005049--FGSG_11986..FSPOR_3576","biosynthetic-additional","N/A",1947652,1949271,1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"3510_Z4__g005050--FGSG_11985..FSPOR_3575","3510_Z4__g005050--FGSG_11985..FSPOR_3575","other","N/A",1950079,1950711,1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"3510_Z4__g005051--FGSG_11984..FSPOR_3574","3510_Z4__g005051--FGSG_11984..FSPOR_3574","other","N/A",1951652,1952233,1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"3510_Z4__g005052--FGSG_01681..FSPOR_3573","3510_Z4__g005052--FGSG_01681..FSPOR_3573","other","N/A",1952947,1954984,-1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"3510_Z4__g005053--FGSG_01680..FSPOR_3572","3510_Z4__g005053--FGSG_01680..FSPOR_3572","biosynthetic","NRPS-like",1955730,1960782,1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"3510_Z4__g005056--FGSG_05335..FSPOR_3569","3510_Z4__g005056--FGSG_05335..FSPOR_3569","other","N/A",1972285,1973506,1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"3510_Z4__g005057--FGSG_05334..FSPOR_3568","3510_Z4__g005057--FGSG_05334..FSPOR_3568","biosynthetic-additional","N/A",1973527,1975090,-1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"3510_Z4__g005058--FGSG_05333..FSPOR_3567","3510_Z4__g005058--FGSG_05333..FSPOR_3567","other","N/A",1975905,1976951,-1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"3510_Z4__g005059--FGSG_05332..FSPOR_3566","3510_Z4__g005059--FGSG_05332..FSPOR_3566","other","N/A",1978316,1978984,1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"MAK5","3510_Z4__g005055--FGSG_05336..FSPOR_3570","other","N/A",1969106,1971502,1
"NRRL3510","3510_Z4_len3872410.region003","3510_Z4_len3872410",3,"MLP1","3510_Z4__g005054--FGSG_05337..FSPOR_3571","other","N/A",1962160,1968416,1
"NRRL3510","3510_Z5_len2996132.region001","3510_Z5_len2996132",1,"3510_Z5__g006139--FGSG_00455..FSPOR_10177","3510_Z5__g006139--FGSG_00455..FSPOR_10177","other","N/A",1620357,1621373,1
"NRRL3510","3510_Z5_len2996132.region001","3510_Z5_len2996132",1,"3510_Z5__g006140--FGSG_00454..FSPOR_10178","3510_Z5__g006140--FGSG_00454..FSPOR_10178","biosynthetic-additional","N/A",1622255,1623681,1
"NRRL3510","3510_Z5_len2996132.region001","3510_Z5_len2996132",1,"3510_Z5__g006141--FGSG_00453..FSPOR_10179","3510_Z5__g006141--FGSG_00453..FSPOR_10179","other","N/A",1624208,1624907,-1
"NRRL3510","3510_Z5_len2996132.region001","3510_Z5_len2996132",1,"3510_Z5__g006142--FGSG_00452..FSPOR_10180","3510_Z5__g006142--FGSG_00452..FSPOR_10180","biosynthetic-additional","N/A",1626422,1627168,1
"NRRL3510","3510_Z5_len2996132.region001","3510_Z5_len2996132",1,"3510_Z5__g006143--FGSG_00451..FSPOR_10181","3510_Z5__g006143--FGSG_00451..FSPOR_10181","biosynthetic","terpene",1627291,1628226,-1
"NRRL3510","3510_Z5_len2996132.region001","3510_Z5_len2996132",1,"3510_Z5__g006144--FGSG_00450..FSPOR_10182","3510_Z5__g006144--FGSG_00450..FSPOR_10182","other","N/A",1629833,1630741,-1
"NRRL3510","3510_Z5_len2996132.region001","3510_Z5_len2996132",1,"PWP1","3510_Z5__g006145--FGSG_00449..FSPOR_10183","other","N/A",1633934,1635620,-1
"NRRL3510","3510_Z5_len2996132.region002","3510_Z5_len2996132",2,"3510_Z5__g006492--FSPOR_6970","3510_Z5__g006492--FSPOR_6970","other","N/A",2795116,2797695,1
"NRRL3510","3510_Z5_len2996132.region002","3510_Z5_len2996132",2,"3510_Z5__g006493--FSPOR_8882","3510_Z5__g006493--FSPOR_8882","biosynthetic-additional","N/A",2798425,2799594,-1
"NRRL3510","3510_Z5_len2996132.region002","3510_Z5_len2996132",2,"3510_Z5__g006494--FSPOR_8884","3510_Z5__g006494--FSPOR_8884","transport","N/A",2804454,2806006,1
"NRRL3510","3510_Z5_len2996132.region002","3510_Z5_len2996132",2,"3510_Z5__g006495--FSPOR_8885","3510_Z5__g006495--FSPOR_8885","biosynthetic-additional","N/A",2806111,2807309,-1
"NRRL3510","3510_Z5_len2996132.region002","3510_Z5_len2996132",2,"3510_Z5__g006496--FSPOR_8886","3510_Z5__g006496--FSPOR_8886","biosynthetic-additional","N/A",2808920,2811397,-1
"NRRL3510","3510_Z5_len2996132.region002","3510_Z5_len2996132",2,"3510_Z5__g006497--FSPOR_8887","3510_Z5__g006497--FSPOR_8887","biosynthetic","isocyanide",2814132,2816297,1
"NRRL3510","3510_Z5_len2996132.region002","3510_Z5_len2996132",2,"3510_Z5__g006498--FSPOR_8888","3510_Z5__g006498--FSPOR_8888","other","N/A",2816931,2817509,-1
"NRRL3510","3510_Z5_len2996132.region002","3510_Z5_len2996132",2,"3510_Z5__g006499","3510_Z5__g006499","biosynthetic-additional","N/A",2822119,2823195,1
"NRRL3510","3510_Z5_len2996132.region002","3510_Z5_len2996132",2,"3510_Z5__g006500","3510_Z5__g006500","other","N/A",2827982,2828782,1
"NRRL3510","3510_Z5_len2996132.region002","3510_Z5_len2996132",2,"3510_Z5__g006501--FGSG_00031..FSPOR_8893","3510_Z5__g006501--FGSG_00031..FSPOR_8893","other","N/A",2830933,2835071,-1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006590--FGSG_02333..FSPOR_6903","3510_Z6__g006590--FGSG_02333..FSPOR_6903","other","N/A",125314,126543,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006591--FGSG_02332..FSPOR_6902","3510_Z6__g006591--FGSG_02332..FSPOR_6902","other","N/A",127513,128526,-1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006592--FGSG_02331..FSPOR_6901","3510_Z6__g006592--FGSG_02331..FSPOR_6901","transport","N/A",130087,131382,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006594--FGSG_02329..FSPOR_6899","3510_Z6__g006594--FGSG_02329..FSPOR_6899","other","N/A",134531,135812,-1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006596--FGSG_02327..FSPOR_6897","3510_Z6__g006596--FGSG_02327..FSPOR_6897","biosynthetic-additional","N/A",138762,140563,-1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006597--FGSG_02326..FSPOR_6896","3510_Z6__g006597--FGSG_02326..FSPOR_6896","biosynthetic-additional","N/A",141032,142463,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006598--FGSG_02325..FSPOR_6895","3510_Z6__g006598--FGSG_02325..FSPOR_6895","other","N/A",142785,143298,-1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006601--FGSG_02322..FSPOR_6892","3510_Z6__g006601--FGSG_02322..FSPOR_6892","transport","N/A",153502,155201,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006602--FGSG_02321..FSPOR_6891","3510_Z6__g006602--FGSG_02321..FSPOR_6891","biosynthetic-additional","N/A",155710,157332,-1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006604--FGSG_02317..FSPOR_6889","3510_Z6__g006604--FGSG_02317..FSPOR_6889","other","N/A",160656,161732,-1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006605--FGSG_02316..FSPOR_6888","3510_Z6__g006605--FGSG_02316..FSPOR_6888","transport","N/A",162808,167758,-1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006606--FGSG_02315..FSPOR_6887","3510_Z6__g006606--FGSG_02315..FSPOR_6887","biosynthetic","NRPS",170759,193495,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006607--FGSG_02314..FSPOR_6886","3510_Z6__g006607--FGSG_02314..FSPOR_6886","other","N/A",193989,200475,-1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006608--FGSG_02313..FSPOR_6884","3510_Z6__g006608--FGSG_02313..FSPOR_6884","other","N/A",202149,202754,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006609--FGSG_02312..FSPOR_6883","3510_Z6__g006609--FGSG_02312..FSPOR_6883","transport","N/A",202844,204559,-1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006610--FGSG_02311..FSPOR_6882","3510_Z6__g006610--FGSG_02311..FSPOR_6882","other","N/A",205772,207733,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006611--FGSG_02309..FSPOR_6881","3510_Z6__g006611--FGSG_02309..FSPOR_6881","other","N/A",208167,208735,-1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006612--FGSG_02308..FSPOR_6880","3510_Z6__g006612--FGSG_02308..FSPOR_6880","other","N/A",209707,211139,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006613--FSPOR_6879","3510_Z6__g006613--FSPOR_6879","biosynthetic-additional","N/A",211237,214474,-1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006614--FSPOR_6878","3510_Z6__g006614--FSPOR_6878","biosynthetic-additional","N/A",215353,216580,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006615--FSPOR_6877","3510_Z6__g006615--FSPOR_6877","other","N/A",218214,218521,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006616--FSPOR_6876","3510_Z6__g006616--FSPOR_6876","biosynthetic-additional","N/A",219168,219869,-1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006617--FSPOR_6875","3510_Z6__g006617--FSPOR_6875","biosynthetic","isocyanide",221092,225305,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006618--FGSG_02296..FSPOR_6874","3510_Z6__g006618--FGSG_02296..FSPOR_6874","biosynthetic-additional","N/A",226194,227800,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006619--FSPOR_6873","3510_Z6__g006619--FSPOR_6873","biosynthetic-additional","N/A",228364,229326,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006620--FGSG_02294..FSPOR_6871","3510_Z6__g006620--FGSG_02294..FSPOR_6871","other","N/A",234719,235692,1
"NRRL3510","3510_Z6_len1896649.region001","3510_Z6_len1896649",1,"3510_Z6__g006621--FGSG_02293..FSPOR_6870","3510_Z6__g006621--FGSG_02293..FSPOR_6870","other","N/A",236674,238011,1
